Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Total Yards Allowed,18,1,112,2035,18,21
Total Yards Allowed,18,2,125,2046,18,5
Total Yards Allowed,18,3,138,2033,18,8
Total Yards Allowed,18,4,142,2069,18,5
Total Yards Allowed,18,5,143,2033,18,7
Total Yards Allowed,18,6,150,2047,18,7
Total Yards Allowed,18,7,156,2035,18,5
Total Yards Allowed,18,8,156,2052,18,10
Total Yards Allowed,18,9,161,2022,18,31
Total Yards Allowed,18,10,163,2032,18,26
Total Yards Allowed,18,11,166,2053,18,26
Total Yards Allowed,18,12,170,2020,18,29
Total Yards Allowed,18,13,172,2038,18,21
Total Yards Allowed,18,14,173,2053,18,23
Total Yards Allowed,18,15,176,2032,18,25
Total Yards Allowed,18,16,178,2049,18,23
Total Yards Allowed,18,17,181,2028,18,0
Total Yards Allowed,18,18,181,2068,18,21
Total Yards Allowed,18,19,183,2023,18,26
Total Yards Allowed,18,20,186,2046,18,31
Total Yards Allowed,18,21,191,2025,18,5
Total Yards Allowed,18,22,192,2048,18,30
Total Yards Allowed,18,23,193,2040,18,21
Total Yards Allowed,18,24,193,2068,18,4
Total Yards Allowed,18,25,194,2053,18,15
Total Yards Allowed,18,26,194,2066,18,12
Total Yards Allowed,18,27,195,2054,18,10
Total Yards Allowed,18,28,196,2030,18,17
Total Yards Allowed,18,29,197,2033,18,27
Total Yards Allowed,18,30,197,2064,18,30
Total Yards Allowed,18,31,197,2065,18,7
Total Yards Allowed,18,32,197,2065,18,21
Total Yards Allowed,18,33,198,2043,18,15
Total Yards Allowed,18,34,198,2047,18,3
Total Yards Allowed,18,35,199,2031,18,29
Total Yards Allowed,18,36,199,2034,18,21
Total Yards Allowed,18,37,199,2043,18,29
Total Yards Allowed,18,38,199,2050,18,10
Total Yards Allowed,18,39,202,2031,18,10
Total Yards Allowed,18,40,202,2041,18,7
Total Yards Allowed,18,41,203,2052,18,7
Total Yards Allowed,18,42,204,2055,18,29
Total Yards Allowed,18,43,205,2029,18,7
Total Yards Allowed,18,44,206,2030,18,4
Total Yards Allowed,18,45,206,2031,18,5
Total Yards Allowed,18,46,206,2036,18,7
Total Yards Allowed,18,47,208,2043,18,21
Total Yards Allowed,18,48,210,2051,18,10
Total Yards Allowed,18,49,211,2055,18,9
Total Yards Allowed,18,50,212,2055,18,21
Total Yards Allowed,18,51,213,2068,18,22
Total Yards Allowed,18,52,214,2039,18,3
Total Yards Allowed,18,53,214,2048,18,22
Total Yards Allowed,18,54,214,2069,18,21
Total Yards Allowed,18,55,215,2052,18,22
Total Yards Allowed,18,56,216,2039,18,4
Total Yards Allowed,18,57,217,2039,18,7
Total Yards Allowed,18,58,218,2027,18,1
Total Yards Allowed,18,59,218,2041,18,29
Total Yards Allowed,18,60,218,2054,18,0
Total Yards Allowed,18,61,219,2040,18,10
Total Yards Allowed,18,62,221,2031,18,29
Total Yards Allowed,18,63,221,2036,18,6
Total Yards Allowed,18,64,221,2048,18,27
Total Yards Allowed,18,65,222,2054,18,11
Total Yards Allowed,18,66,223,2036,18,27
Total Yards Allowed,18,67,224,2040,18,5
Total Yards Allowed,18,68,224,2063,18,26
Total Yards Allowed,18,69,225,2032,18,21
Total Yards Allowed,18,70,225,2046,18,7
Total Yards Allowed,18,71,227,2055,18,21
Total Yards Allowed,18,72,228,2053,18,13
Total Yards Allowed,18,73,229,2035,18,3
Total Yards Allowed,18,74,229,2067,18,14
Total Yards Allowed,18,75,230,2022,18,29
Total Yards Allowed,18,76,230,2040,18,2
Total Yards Allowed,18,77,231,2028,18,29
Total Yards Allowed,18,78,231,2047,18,4
Total Yards Allowed,18,79,233,2052,18,25
Total Yards Allowed,18,80,234,2035,18,25
Total Yards Allowed,18,81,235,2024,18,4
Total Yards Allowed,18,82,236,2026,18,25
Total Yards Allowed,18,83,237,2028,18,7
Total Yards Allowed,18,84,237,2045,18,23
Total Yards Allowed,18,85,238,2027,18,14
Total Yards Allowed,18,86,239,2050,18,31
Total Yards Allowed,18,87,239,2052,18,9
Total Yards Allowed,18,88,239,2067,18,29
Total Yards Allowed,18,89,240,2026,18,0
Total Yards Allowed,18,90,240,2031,18,21
Total Yards Allowed,18,91,241,2046,18,15
Total Yards Allowed,18,92,241,2059,18,17
Total Yards Allowed,18,93,242,2048,18,2
Total Yards Allowed,18,94,243,2050,18,21
Total Yards Allowed,18,95,244,2024,18,22
Total Yards Allowed,18,96,244,2034,18,9
Total Yards Allowed,18,97,245,2024,18,29
Total Yards Allowed,18,98,245,2036,18,22
Total Yards Allowed,18,99,246,2028,18,29
Pass Attempts,18,0,59,2047,18,21
Pass Attempts,18,1,58,2030,18,21
Pass Attempts,18,2,58,2039,18,15
Pass Attempts,18,3,56,2048,18,29
Pass Attempts,18,4,56,2055,18,19
Pass Attempts,18,5,54,2023,18,3
Pass Attempts,18,6,54,2038,18,4
Pass Attempts,18,7,54,2055,18,7
Pass Attempts,18,8,54,2069,18,5
Pass Attempts,18,9,53,2022,18,11
Pass Attempts,18,10,53,2040,18,29
Pass Attempts,18,11,53,2041,18,29
Pass Attempts,18,12,53,2047,18,25
Pass Attempts,18,13,53,2053,18,25
Pass Attempts,18,14,53,2056,18,30
Pass Attempts,18,15,53,2059,18,7
Pass Attempts,18,16,52,2032,18,17
Pass Attempts,18,17,52,2035,18,1
Pass Attempts,18,18,52,2036,18,17
Pass Attempts,18,19,52,2038,18,9
Pass Attempts,18,20,52,2044,18,29
Pass Attempts,18,21,52,2044,18,2
Pass Attempts,18,22,52,2053,18,8
Pass Attempts,18,23,52,2055,18,0
Pass Attempts,18,24,52,2060,18,22
Pass Attempts,18,25,52,2064,18,7
Pass Attempts,18,26,51,2027,18,26
Pass Attempts,18,27,51,2029,18,8
Pass Attempts,18,28,51,2036,18,1
Pass Attempts,18,29,51,2061,18,8
Pass Attempts,18,30,51,2065,18,20
Pass Attempts,18,31,50,2021,18,9
Pass Attempts,18,32,50,2021,18,26
Pass Attempts,18,33,50,2025,18,13
Pass Attempts,18,34,50,2036,18,21
Pass Attempts,18,35,50,2038,18,26
Pass Attempts,18,36,50,2040,18,24
Pass Attempts,18,37,50,2046,18,29
Pass Attempts,18,38,50,2048,18,27
Pass Attempts,18,39,50,2054,18,17
Pass Attempts,18,40,50,2059,18,29
Pass Attempts,18,41,50,2066,18,1
Pass Attempts,18,42,50,2069,18,17
Pass Attempts,18,43,49,2025,18,20
Pass Attempts,18,44,49,2032,18,6
Pass Attempts,18,45,49,2036,18,27
Pass Attempts,18,46,49,2036,18,2
Pass Attempts,18,47,49,2040,18,6
Pass Attempts,18,48,49,2043,18,10
Pass Attempts,18,49,49,2052,18,21
Pass Attempts,18,50,49,2053,18,29
Pass Attempts,18,51,49,2055,18,9
Pass Attempts,18,52,49,2066,18,12
Pass Attempts,18,53,48,2029,18,21
Pass Attempts,18,54,48,2032,18,9
Pass Attempts,18,55,48,2041,18,7
Pass Attempts,18,56,48,2046,18,29
Pass Attempts,18,57,48,2051,18,10
Pass Attempts,18,58,48,2054,18,0
Pass Attempts,18,59,48,2057,18,23
Pass Attempts,18,60,48,2060,18,30
Pass Attempts,18,61,48,2061,18,9
Pass Attempts,18,62,48,2061,18,29
Pass Attempts,18,63,48,2062,18,27
Pass Attempts,18,64,47,2020,18,26
Pass Attempts,18,65,47,2027,18,10
Pass Attempts,18,66,47,2028,18,10
Pass Attempts,18,67,47,2037,18,7
Pass Attempts,18,68,47,2038,18,24
Pass Attempts,18,69,47,2039,18,21
Pass Attempts,18,70,47,2047,18,0
Pass Attempts,18,71,47,2054,18,29
Pass Attempts,18,72,47,2055,18,1
Pass Attempts,18,73,47,2058,18,7
Pass Attempts,18,74,47,2063,18,29
Pass Attempts,18,75,47,2069,18,13
Pass Attempts,18,76,46,2021,18,7
Pass Attempts,18,77,46,2021,18,20
Pass Attempts,18,78,46,2022,18,28
Pass Attempts,18,79,46,2026,18,29
Pass Attempts,18,80,46,2039,18,17
Pass Attempts,18,81,46,2041,18,13
Pass Attempts,18,82,46,2042,18,29
Pass Attempts,18,83,46,2043,18,15
Pass Attempts,18,84,46,2046,18,11
Pass Attempts,18,85,46,2054,18,4
Pass Attempts,18,86,46,2056,18,0
Pass Attempts,18,87,46,2057,18,8
Pass Attempts,18,88,46,2062,18,0
Pass Attempts,18,89,46,2065,18,0
Pass Attempts,18,90,46,2066,18,24
Pass Attempts,18,91,46,2066,18,4
Pass Attempts,18,92,46,2069,18,1
Pass Attempts,18,93,45,2026,18,28
Pass Attempts,18,94,45,2028,18,21
Pass Attempts,18,95,45,2028,18,30
Pass Attempts,18,96,45,2028,18,7
Pass Attempts,18,97,45,2031,18,25
Pass Attempts,18,98,45,2032,18,7
Pass Attempts,18,99,45,2033,18,26
Rush Attempts,18,0,46,2033,18,8
Rush Attempts,18,1,45,2064,18,30
Rush Attempts,18,2,43,2024,18,21
Rush Attempts,18,3,43,2050,18,21
Rush Attempts,18,4,42,2026,18,4
Rush Attempts,18,5,42,2029,18,29
Rush Attempts,18,6,41,2020,18,29
Rush Attempts,18,7,41,2022,18,31
Rush Attempts,18,8,41,2028,18,15
Rush Attempts,18,9,41,2029,18,25
Rush Attempts,18,10,41,2029,18,24
Rush Attempts,18,11,41,2032,18,26
Rush Attempts,18,12,41,2044,18,5
Rush Attempts,18,13,40,2029,18,7
Rush Attempts,18,14,40,2032,18,2
Rush Attempts,18,15,40,2033,18,29
Rush Attempts,18,16,40,2055,18,29
Rush Attempts,18,17,40,2068,18,21
Rush Attempts,18,18,39,2024,18,21
Rush Attempts,18,19,39,2040,18,7
Rush Attempts,18,20,39,2046,18,15
Rush Attempts,18,21,39,2049,18,23
Rush Attempts,18,22,39,2057,18,29
Rush Attempts,18,23,39,2063,18,27
Rush Attempts,18,24,39,2068,18,22
Rush Attempts,18,25,38,2022,18,0
Rush Attempts,18,26,38,2029,18,26
Rush Attempts,18,27,38,2030,18,17
Rush Attempts,18,28,38,2035,18,21
Rush Attempts,18,29,38,2036,18,6
Rush Attempts,18,30,38,2045,18,7
Rush Attempts,18,31,38,2064,18,29
Rush Attempts,18,32,37,2023,18,29
Rush Attempts,18,33,37,2024,18,30
Rush Attempts,18,34,37,2026,18,29
Rush Attempts,18,35,37,2027,18,14
Rush Attempts,18,36,37,2028,18,2
Rush Attempts,18,37,37,2030,18,21
Rush Attempts,18,38,37,2032,18,29
Rush Attempts,18,39,37,2033,18,21
Rush Attempts,18,40,37,2038,18,29
Rush Attempts,18,41,37,2040,18,5
Rush Attempts,18,42,37,2041,18,17
Rush Attempts,18,43,37,2045,18,5
Rush Attempts,18,44,37,2046,18,10
Rush Attempts,18,45,37,2050,18,17
Rush Attempts,18,46,37,2050,18,31
Rush Attempts,18,47,37,2055,18,21
Rush Attempts,18,48,37,2063,18,4
Rush Attempts,18,49,36,2022,18,21
Rush Attempts,18,50,36,2030,18,29
Rush Attempts,18,51,36,2031,18,7
Rush Attempts,18,52,36,2035,18,21
Rush Attempts,18,53,36,2036,18,29
Rush Attempts,18,54,36,2039,18,27
Rush Attempts,18,55,36,2048,18,27
Rush Attempts,18,56,36,2053,18,15
Rush Attempts,18,57,36,2055,18,21
Rush Attempts,18,58,36,2061,18,5
Rush Attempts,18,59,36,2065,18,21
Rush Attempts,18,60,36,2067,18,7
Rush Attempts,18,61,35,2021,18,4
Rush Attempts,18,62,35,2021,18,8
Rush Attempts,18,63,35,2022,18,29
Rush Attempts,18,64,35,2024,18,22
Rush Attempts,18,65,35,2025,18,8
Rush Attempts,18,66,35,2026,18,7
Rush Attempts,18,67,35,2028,18,29
Rush Attempts,18,68,35,2028,18,0
Rush Attempts,18,69,35,2029,18,7
Rush Attempts,18,70,35,2030,18,27
Rush Attempts,18,71,35,2030,18,11
Rush Attempts,18,72,35,2031,18,3
Rush Attempts,18,73,35,2035,18,25
Rush Attempts,18,74,35,2038,18,0
Rush Attempts,18,75,35,2039,18,4
Rush Attempts,18,76,35,2039,18,21
Rush Attempts,18,77,35,2040,18,22
Rush Attempts,18,78,35,2047,18,7
Rush Attempts,18,79,35,2048,18,22
Rush Attempts,18,80,35,2050,18,7
Rush Attempts,18,81,35,2052,18,29
Rush Attempts,18,82,35,2061,18,7
Rush Attempts,18,83,35,2062,18,29
Rush Attempts,18,84,35,2062,18,21
Rush Attempts,18,85,35,2062,18,25
Rush Attempts,18,86,34,2021,18,17
Rush Attempts,18,87,34,2023,18,0
Rush Attempts,18,88,34,2025,18,25
Rush Attempts,18,89,34,2027,18,21
Rush Attempts,18,90,34,2028,18,7
Rush Attempts,18,91,34,2033,18,7
Rush Attempts,18,92,34,2034,18,31
Rush Attempts,18,93,34,2035,18,5
Rush Attempts,18,94,34,2035,18,7
Rush Attempts,18,95,34,2036,18,7
Rush Attempts,18,96,34,2041,18,0
Rush Attempts,18,97,34,2041,18,8
Rush Attempts,18,98,34,2044,18,26
Rush Attempts,18,99,34,2046,18,21
Points Scored,19,0,58,2065,19,6
Points Scored,19,1,51,2048,19,16
Points Scored,19,2,48,2035,19,23
Points Scored,19,3,48,2039,19,7
Points Scored,19,4,47,2035,19,3
Points Scored,19,5,46,2063,19,14
Points Scored,19,6,45,2046,19,10
Points Scored,19,7,45,2069,19,1
Points Scored,19,8,44,2021,19,14
Points Scored,19,9,44,2030,19,14
Points Scored,19,10,44,2042,19,28
Points Scored,19,11,44,2045,19,17
Points Scored,19,12,44,2046,19,3
Points Scored,19,13,44,2062,19,5
Points Scored,19,14,44,2067,19,29
Points Scored,19,15,43,2026,19,8
Points Scored,19,16,43,2063,19,3
Points Scored,19,17,42,2039,19,14
Points Scored,19,18,42,2050,19,16
Points Scored,19,19,41,2041,19,8
Points Scored,19,20,41,2047,19,18
Points Scored,19,21,41,2048,19,25
Points Scored,19,22,41,2049,19,3
Points Scored,19,23,41,2051,19,3
Points Scored,19,24,41,2051,19,14
Points Scored,19,25,41,2061,19,12
Points Scored,19,26,41,2062,19,20
Points Scored,19,27,41,2065,19,17
Points Scored,19,28,41,2067,19,3
Points Scored,19,29,40,2027,19,28
Points Scored,19,30,40,2039,19,14
Points Scored,19,31,40,2054,19,3
Points Scored,19,32,40,2061,19,2
Points Scored,19,33,40,2069,19,31
Points Scored,19,34,40,2069,19,27
Points Scored,19,35,39,2024,19,16
Points Scored,19,36,39,2048,19,14
Points Scored,19,37,39,2052,19,24
Points Scored,19,38,38,2025,19,22
Points Scored,19,39,38,2029,19,3
Points Scored,19,40,38,2031,19,14
Points Scored,19,41,38,2036,19,26
Points Scored,19,42,38,2042,19,14
Points Scored,19,43,38,2044,19,14
Points Scored,19,44,38,2044,19,3
Points Scored,19,45,38,2047,19,20
Points Scored,19,46,38,2047,19,21
Points Scored,19,47,38,2052,19,22
Points Scored,19,48,38,2053,19,14
Points Scored,19,49,38,2053,19,27
Points Scored,19,50,38,2054,19,16
Points Scored,19,51,38,2062,19,16
Points Scored,19,52,38,2069,19,3
Points Scored,19,53,37,2024,19,26
Points Scored,19,54,37,2033,19,12
Points Scored,19,55,37,2034,19,2
Points Scored,19,56,37,2035,19,16
Points Scored,19,57,37,2035,19,21
Points Scored,19,58,37,2039,19,28
Points Scored,19,59,37,2044,19,24
Points Scored,19,60,37,2044,19,0
Points Scored,19,61,37,2046,19,2
Points Scored,19,62,37,2056,19,16
Points Scored,19,63,37,2064,19,30
Points Scored,19,64,37,2066,19,16
Points Scored,19,65,37,2066,19,2
Points Scored,19,66,36,2024,19,3
Points Scored,19,67,36,2054,19,28
Points Scored,19,68,35,2021,19,20
Points Scored,19,69,35,2028,19,16
Points Scored,19,70,35,2036,19,3
Points Scored,19,71,35,2037,19,4
Points Scored,19,72,35,2038,19,20
Points Scored,19,73,35,2041,19,27
Points Scored,19,74,35,2043,19,14
Points Scored,19,75,35,2046,19,22
Points Scored,19,76,35,2053,19,16
Points Scored,19,77,35,2056,19,3
Points Scored,19,78,35,2059,19,18
Points Scored,19,79,35,2069,19,20
Points Scored,19,80,34,2023,19,23
Points Scored,19,81,34,2023,19,20
Points Scored,19,82,34,2026,19,15
Points Scored,19,83,34,2030,19,10
Points Scored,19,84,34,2035,19,14
Points Scored,19,85,34,2038,19,11
Points Scored,19,86,34,2038,19,3
Points Scored,19,87,34,2039,19,12
Points Scored,19,88,34,2041,19,23
Points Scored,19,89,34,2055,19,28
Points Scored,19,90,34,2056,19,13
Points Scored,19,91,34,2059,19,20
Points Scored,19,92,34,2063,19,16
Points Scored,19,93,34,2063,19,28
Points Scored,19,94,34,2064,19,3
Points Scored,19,95,34,2065,19,28
Points Scored,19,96,34,2067,19,22
Points Scored,19,97,33,2020,19,23
Points Scored,19,98,33,2022,19,2
Points Scored,19,99,33,2040,19,22
Points Allowed,19,0,0,2023,19,3
Points Allowed,19,1,0,2051,19,16
Points Allowed,19,2,0,2062,19,15
Points Allowed,19,3,3,2020,19,25
Points Allowed,19,4,3,2021,19,16
Points Allowed,19,5,3,2023,19,16
Points Allowed,19,6,3,2025,19,3
Points Allowed,19,7,3,2029,19,27
Points Allowed,19,8,3,2030,19,3
Points Allowed,19,9,3,2033,19,16
Points Allowed,19,10,3,2034,19,22
Points Allowed,19,11,3,2037,19,30
Points Allowed,19,12,3,2038,19,14
Points Allowed,19,13,3,2041,19,14
Points Allowed,19,14,3,2043,19,18
Points Allowed,19,15,3,2043,19,30
Points Allowed,19,16,3,2043,19,22
Points Allowed,19,17,3,2046,19,6
Points Allowed,19,18,3,2047,19,20
Points Allowed,19,19,3,2048,19,31
Points Allowed,19,20,3,2049,19,2
Points Allowed,19,21,3,2051,19,14
Points Allowed,19,22,3,2053,19,16
Points Allowed,19,23,3,2064,19,24
Points Allowed,19,24,5,2062,19,23
Points Allowed,19,25,6,2030,19,9
Points Allowed,19,26,6,2033,19,27
Points Allowed,19,27,6,2038,19,2
Points Allowed,19,28,6,2038,19,20
Points Allowed,19,29,6,2041,19,16
Points Allowed,19,30,6,2043,19,16
Points Allowed,19,31,6,2044,19,14
Points Allowed,19,32,6,2044,19,13
Points Allowed,19,33,6,2045,19,4
Points Allowed,19,34,6,2046,19,14
Points Allowed,19,35,6,2046,19,5
Points Allowed,19,36,6,2049,19,27
Points Allowed,19,37,6,2050,19,10
Points Allowed,19,38,6,2051,19,31
Points Allowed,19,39,6,2051,19,16
Points Allowed,19,40,6,2051,19,3
Points Allowed,19,41,6,2051,19,7
Points Allowed,19,42,6,2052,19,3
Points Allowed,19,43,6,2053,19,3
Points Allowed,19,44,6,2055,19,6
Points Allowed,19,45,6,2056,19,25
Points Allowed,19,46,6,2057,19,14
Points Allowed,19,47,6,2061,19,3
Points Allowed,19,48,6,2061,19,1
Points Allowed,19,49,6,2062,19,8
Points Allowed,19,50,6,2063,19,18
Points Allowed,19,51,6,2066,19,14
Points Allowed,19,52,6,2069,19,17
Points Allowed,19,53,7,2020,19,26
Points Allowed,19,54,7,2026,19,15
Points Allowed,19,55,7,2026,19,9
Points Allowed,19,56,7,2043,19,29
Points Allowed,19,57,7,2046,19,16
Points Allowed,19,58,7,2047,19,16
Points Allowed,19,59,7,2050,19,20
Points Allowed,19,60,7,2051,19,28
Points Allowed,19,61,7,2052,19,16
Points Allowed,19,62,7,2059,19,23
Points Allowed,19,63,7,2064,19,0
Points Allowed,19,64,7,2067,19,16
Points Allowed,19,65,9,2020,19,14
Points Allowed,19,66,9,2022,19,16
Points Allowed,19,67,9,2024,19,24
Points Allowed,19,68,9,2027,19,12
Points Allowed,19,69,9,2028,19,22
Points Allowed,19,70,9,2029,19,1
Points Allowed,19,71,9,2029,19,13
Points Allowed,19,72,9,2031,19,2
Points Allowed,19,73,9,2031,19,22
Points Allowed,19,74,9,2032,19,24
Points Allowed,19,75,9,2033,19,14
Points Allowed,19,76,9,2035,19,3
Points Allowed,19,77,9,2035,19,14
Points Allowed,19,78,9,2037,19,23
Points Allowed,19,79,9,2038,19,14
Points Allowed,19,80,9,2041,19,23
Points Allowed,19,81,9,2041,19,17
Points Allowed,19,82,9,2044,19,26
Points Allowed,19,83,9,2046,19,22
Points Allowed,19,84,9,2047,19,21
Points Allowed,19,85,9,2050,19,23
Points Allowed,19,86,9,2052,19,22
Points Allowed,19,87,9,2057,19,11
Points Allowed,19,88,9,2058,19,5
Points Allowed,19,89,9,2063,19,16
Points Allowed,19,90,9,2063,19,14
Points Allowed,19,91,9,2066,19,31
Points Allowed,19,92,9,2067,19,3
Points Allowed,19,93,9,2067,19,6
Points Allowed,19,94,10,2020,19,14
Points Allowed,19,95,10,2024,19,26
Points Allowed,19,96,10,2026,19,8
Points Allowed,19,97,10,2027,19,14
Points Allowed,19,98,10,2028,19,0
Points Allowed,19,99,10,2029,19,17
Passing Yards,19,0,484,2065,19,6
Passing Yards,19,1,478,2021,19,14
Passing Yards,19,2,425,2035,19,23
Passing Yards,19,3,409,2034,19,2
Passing Yards,19,4,402,2037,19,22
Passing Yards,19,5,399,2055,19,30
Passing Yards,19,6,385,2037,19,16
Passing Yards,19,7,385,2045,19,11
Passing Yards,19,8,384,2045,19,20
Passing Yards,19,9,381,2044,19,0
Passing Yards,19,10,379,2029,19,14
Passing Yards,19,11,378,2069,19,27
Passing Yards,19,12,376,2045,19,1
Passing Yards,19,13,374,2045,19,16
Passing Yards,19,14,374,2052,19,3
Passing Yards,19,15,373,2024,19,30
Passing Yards,19,16,373,2057,19,11
Passing Yards,19,17,372,2056,19,30
Passing Yards,19,18,371,2045,19,14
Passing Yards,19,19,364,2058,19,30
Passing Yards,19,20,361,2026,19,16
Passing Yards,19,21,359,2041,19,4
Passing Yards,19,22,358,2034,19,30
Passing Yards,19,23,357,2062,19,13
Passing Yards,19,24,355,2035,19,3
Passing Yards,19,25,354,2023,19,14
Passing Yards,19,26,352,2054,19,22
Passing Yards,19,27,351,2054,19,11
Passing Yards,19,28,343,2039,19,31
Passing Yards,19,29,342,2039,19,7
Passing Yards,19,30,342,2055,19,28
Passing Yards,19,31,341,2022,19,6
Passing Yards,19,32,341,2050,19,8
Passing Yards,19,33,339,2055,19,16
Passing Yards,19,34,338,2023,19,23
Passing Yards,19,35,337,2020,19,11
Passing Yards,19,36,337,2044,19,26
Passing Yards,19,37,337,2052,19,14
Passing Yards,19,38,336,2055,19,16
Passing Yards,19,39,336,2064,19,24
Passing Yards,19,40,334,2048,19,12
Passing Yards,19,41,333,2039,19,28
Passing Yards,19,42,333,2053,19,3
Passing Yards,19,43,333,2062,19,16
Passing Yards,19,44,332,2067,19,16
Passing Yards,19,45,331,2021,19,31
Passing Yards,19,46,331,2026,19,13
Passing Yards,19,47,331,2041,19,27
Passing Yards,19,48,330,2049,19,17
Passing Yards,19,49,329,2023,19,20
Passing Yards,19,50,328,2052,19,24
Passing Yards,19,51,327,2048,19,16
Passing Yards,19,52,326,2046,19,3
Passing Yards,19,53,325,2035,19,6
Passing Yards,19,54,325,2040,19,12
Passing Yards,19,55,321,2038,19,16
Passing Yards,19,56,321,2045,19,4
Passing Yards,19,57,321,2046,19,15
Passing Yards,19,58,321,2047,19,18
Passing Yards,19,59,319,2046,19,16
Passing Yards,19,60,318,2034,19,14
Passing Yards,19,61,318,2045,19,27
Passing Yards,19,62,318,2046,19,2
Passing Yards,19,63,317,2036,19,14
Passing Yards,19,64,317,2037,19,31
Passing Yards,19,65,317,2044,19,24
Passing Yards,19,66,314,2040,19,14
Passing Yards,19,67,312,2024,19,14
Passing Yards,19,68,312,2036,19,26
Passing Yards,19,69,312,2066,19,16
Passing Yards,19,70,311,2036,19,28
Passing Yards,19,71,311,2038,19,20
Passing Yards,19,72,310,2065,19,23
Passing Yards,19,73,309,2020,19,24
Passing Yards,19,74,309,2054,19,14
Passing Yards,19,75,308,2024,19,3
Passing Yards,19,76,307,2022,19,5
Passing Yards,19,77,307,2062,19,14
Passing Yards,19,78,306,2022,19,16
Passing Yards,19,79,306,2052,19,14
Passing Yards,19,80,306,2061,19,30
Passing Yards,19,81,306,2067,19,13
Passing Yards,19,82,306,2069,19,1
Passing Yards,19,83,306,2069,19,4
Passing Yards,19,84,305,2028,19,6
Passing Yards,19,85,305,2036,19,25
Passing Yards,19,86,305,2046,19,14
Passing Yards,19,87,305,2049,19,30
Passing Yards,19,88,304,2028,19,30
Passing Yards,19,89,304,2065,19,16
Passing Yards,19,90,303,2027,19,28
Passing Yards,19,91,303,2048,19,26
Passing Yards,19,92,302,2031,19,31
Passing Yards,19,93,302,2052,19,2
Passing Yards,19,94,301,2039,19,14
Passing Yards,19,95,301,2054,19,20
Passing Yards,19,96,300,2041,19,1
Passing Yards,19,97,300,2043,19,14
Passing Yards,19,98,298,2021,19,14
Passing Yards,19,99,298,2045,19,17
Passing Yards Allowed,19,0,70,2020,19,8
Passing Yards Allowed,19,1,81,2024,19,0
Passing Yards Allowed,19,2,85,2060,19,8
Passing Yards Allowed,19,3,87,2067,19,2
Passing Yards Allowed,19,4,91,2047,19,20
Passing Yards Allowed,19,5,91,2059,19,18
Passing Yards Allowed,19,6,92,2021,19,16
