Year,Game_ID,Week,Visitor_Score,Visitor_Team,Home_Score,Home_Team,Attendance,Weather,Temperature,Wind,Visitor_Quarterback,Home_Quarterback,Visitor_Running_Back,Home_Running_Back,Visitor_Receiver,Home_Receiver,Visitor_QB_Pass_Attempts,Visitor_QB_Completions,Visitor_QB_Passing_Yardage,Home_QB_Pass_Attempts,Home_QB_Completions,Home_QB_Passing_Yardage,Visiting_Leader_Rushes,Visiting_Leader_Rushing_Yardage,Home_Leader_Rushes,Home_Leader_Rushing_Yardage,Visiting_Leader_Receptions,Visiting_Leader_Receiving_Yardage,Home_Leader_Receptions,Home_Leader_Receiving_Yardage
2047,78,Reg. Season Week 1,21,22,14,2,74600,Sunny,83,5,19861,19025,22494,19930,16729,19263,35,19,221,38,19,187,12,40,16,47,4,44,1,32
2047,79,Reg. Season Week 1,16,29,20,18,50300,Sunny,84,9,13229,21564,23323,22479,15888,20120,36,21,240,24,13,102,19,88,15,73,5,68,3,31
2047,80,Reg. Season Week 2,16,0,24,2,72800,Sunny,64,10,14026,19025,24204,19930,19269,24340,51,27,332,37,24,253,13,14,16,79,5,83,4,46
2047,81,Reg. Season Week 2,6,4,20,11,59300,Sunny,68,0,14857,18209,14857,23319,21803,22615,37,21,231,32,21,190,6,30,23,73,4,71,12,131
2047,82,Reg. Season Week 2,23,5,16,8,36600,Sunny,55,10,17371,15685,24183,25016,23404,24355,29,15,157,51,25,263,13,97,6,56,2,53,7,96
2047,83,Reg. Season Week 2,13,31,27,1,51700,Sunny,89,3,19880,18210,23369,23359,22675,17536,27,22,248,37,25,245,13,11,19,111,6,130,8,78
2047,84,Reg. Season Week 2,7,12,6,27,49200,Rain,67,3,22436,17378,23360,25025,20981,20098,34,16,127,25,18,205,21,66,17,78,5,39,5,70
2047,85,Reg. Season Week 2,21,13,14,10,65600,Sunny,63,1,23263,24947,19107,21663,20079,23492,42,26,289,29,14,151,19,67,12,55,9,138,2,70
2047,86,Reg. Season Week 2,20,26,17,22,56600,Sunny,68,0,22457,19861,24176,20802,19266,20887,33,22,275,26,16,233,20,59,13,38,4,49,4,76
2047,87,Reg. Season Week 2,17,14,16,7,62000,Rain,82,12,20719,18229,23340,22465,25171,18436,26,16,164,43,24,214,29,65,7,56,3,56,6,66
2047,88,Reg. Season Week 2,27,15,20,23,74300,Sunny,59,3,16509,18179,18287,20775,25175,20034,31,20,268,41,22,270,18,81,9,33,6,90,4,91
2047,89,Reg. Season Week 2,23,16,16,29,70600,Sunny,82,3,14815,13229,23324,20804,25116,20919,40,18,258,42,26,227,14,52,9,63,6,88,9,102
2047,90,Reg. Season Week 2,12,17,20,28,64400,Sunny,63,0,22443,20731,21645,24149,22665,20112,43,23,203,24,18,218,6,32,26,93,5,67,7,126
2047,91,Reg. Season Week 2,14,18,41,19,66000,Sunny,61,4,21549,19896,22521,23320,23458,22589,19,13,132,32,26,321,9,25,17,95,6,70,6,77
2047,92,Reg. Season Week 2,14,20,20,9,80400,Sunny,55,10,16550,18220,21642,21608,21788,21809,40,25,226,37,24,223,8,79,14,85,3,58,12,164
2047,93,Reg. Season Week 2,9,21,32,3,78000,Sunny,75,1,18176,18207,24150,24168,24290,18449,42,20,176,34,21,198,13,54,12,81,7,54,6,56
2047,94,Reg. Season Week 2,15,25,24,30,24500,Sunny,47,2,19844,14826,19099,22512,18438,18362,33,17,157,29,23,200,8,101,17,92,4,48,5,55
2047,95,Reg. Season Week 2,24,24,38,6,67100,Sunny,68,0,20722,19842,24200,21643,21754,23438,28,16,135,34,24,306,20,185,16,139,5,56,8,117
2047,96,Reg. Season Week 3,16,0,13,27,44800,Sunny,67,3,14026,17378,22491,25025,25129,24367,37,18,157,39,17,229,14,34,17,66,3,47,7,113
2047,97,Reg. Season Week 3,13,1,15,21,60800,Sunny,68,0,18210,18176,23359,21654,20074,21706,39,18,148,49,28,286,17,56,6,89,4,49,7,56
2047,98,Reg. Season Week 3,30,2,16,20,49700,Sunny,69,1,19025,16550,19930,21642,24340,21714,29,18,189,42,21,198,18,86,13,103,4,60,5,46
2047,99,Reg. Season Week 3,10,23,40,28,64400,Sunny,64,0,18179,20731,20775,19931,20034,21769,36,19,221,37,26,319,3,39,11,29,6,62,6,90
2047,100,Reg. Season Week 3,12,4,41,18,53100,Sunny,69,1,14857,21564,14857,22521,22582,19167,27,18,145,33,22,261,9,53,25,164,4,69,6,96
2047,101,Reg. Season Week 3,16,5,17,24,77400,Sunny,71,3,17371,20722,20780,19902,20968,21754,34,24,179,26,13,259,12,68,10,29,5,40,4,111
2047,102,Reg. Season Week 3,35,6,6,13,84900,Sunny,71,5,19842,23263,21643,21662,20972,20079,33,21,321,30,18,214,23,104,9,57,5,157,5,88
2047,103,Reg. Season Week 3,6,7,19,9,80900,Rain,77,12,18229,18220,24155,21608,23420,24273,44,25,210,24,19,228,12,25,16,31,9,95,3,65
2047,104,Reg. Season Week 3,17,8,23,12,74400,Sunny,77,0,15685,22436,23344,21628,18432,16715,36,18,175,41,25,266,17,89,7,37,2,48,4,68
2047,105,Reg. Season Week 3,20,31,41,3,75300,Sunny,61,1,19880,18207,23369,24168,22675,18449,38,19,244,32,24,358,7,34,23,92,8,112,6,172
2047,106,Reg. Season Week 3,42,11,21,19,70000,Sunny,70,7,18209,19896,25021,23320,24287,23516,33,20,229,35,21,271,24,83,15,67,5,99,5,96
2047,107,Reg. Season Week 3,27,26,12,17,49800,Sunny,95,0,22457,22443,24176,21645,19221,24276,32,28,261,30,20,128,24,136,10,55,6,88,7,34
2047,108,Reg. Season Week 3,19,14,26,30,23700,Rain,46,11,20719,14826,23340,23329,23451,21822,41,26,271,45,32,444,12,60,16,31,4,72,6,105
2047,109,Reg. Season Week 3,38,15,13,25,70500,Sunny,46,0,16509,19844,22518,23343,25175,18438,36,24,294,13,7,98,15,50,16,163,5,76,4,68
2047,110,Reg. Season Week 3,3,16,29,22,56600,Sunny,68,0,14815,19861,24181,20802,25116,17548,33,21,252,37,23,253,9,53,21,66,8,62,6,86
2047,111,Reg. Season Week 3,30,29,13,10,62400,Sunny,60,5,13229,24947,25002,21663,20919,23492,32,22,223,43,26,214,10,45,16,141,8,103,8,73
2047,112,Reg. Season Week 4,17,2,23,11,59300,Sunny,68,0,19025,18209,19930,25021,24340,22615,54,32,279,43,22,244,16,57,20,90,7,71,12,153
2047,113,Reg. Season Week 4,13,3,16,14,62100,Sunny,77,9,18207,20719,24168,23340,17624,16692,29,20,211,30,18,175,17,90,31,147,9,78,2,39
2047,114,Reg. Season Week 4,27,5,14,4,75400,Sunny,68,0,17371,14857,24183,19121,17566,21796,30,22,187,36,23,230,16,102,11,48,9,73,8,69
2047,115,Reg. Season Week 4,44,6,19,12,74400,Sunny,61,0,19842,17366,21643,23360,20972,23360,27,15,200,31,18,219,21,139,15,72,5,76,4,76
2047,116,Reg. Season Week 4,13,9,16,17,51600,Sunny,80,0,18220,22443,18220,21645,24307,22610,43,28,304,33,19,138,8,49,6,56,7,149,5,54
2047,117,Reg. Season Week 4,13,10,37,15,89900,Rain,46,13,24947,16509,24947,22518,23492,25175,31,15,124,49,34,352,3,13,13,98,4,43,7,93
2047,118,Reg. Season Week 4,13,16,23,20,49000,Sunny,63,5,14815,16550,22460,23370,25116,20054,33,17,208,36,25,251,2,13,6,40,6,88,9,132
2047,119,Reg. Season Week 4,28,19,23,13,84900,Sunny,52,3,19896,23263,23320,18276,17562,22657,27,20,209,41,30,240,15,58,9,56,5,57,9,101
2047,120,Reg. Season Week 4,24,18,21,0,60100,Sunny,86,2,21549,14026,22479,24204,20890,17595,47,29,279,54,28,309,6,25,13,39,5,70,4,65
2047,121,Reg. Season Week 4,24,22,27,31,55900,Sunny,85,0,19861,19880,20802,21616,16729,20863,45,24,223,36,24,252,14,37,12,51,6,66,5,100
2047,122,Reg. Season Week 4,32,25,24,26,66000,Sunny,52,0,19844,22457,19099,24176,19240,19221,41,25,258,45,28,336,9,70,14,103,9,100,4,77
2047,123,Reg. Season Week 4,13,24,16,29,72300,Sunny,49,6,20722,13229,24200,25002,21751,20919,42,25,218,36,23,170,13,68,7,16,4,59,8,82
2047,124,Reg. Season Week 4,40,27,21,1,53900,Sunny,82,11,17378,23281,25025,23359,24367,24326,36,23,272,25,11,159,22,149,6,37,9,153,3,81
2047,125,Reg. Season Week 4,38,28,30,30,24800,Rain,59,7,20731,14826,24149,22512,20977,23473,31,20,190,53,33,483,10,46,6,24,6,87,7,223
2047,126,Reg. Season Week 5,6,0,36,7,61700,Rain,78,1,14026,18229,22491,24155,17595,25141,32,21,187,29,23,279,6,17,13,85,5,65,4,60
2047,127,Reg. Season Week 5,23,1,10,4,75300,Sunny,68,0,18210,14857,23359,19121,22638,16718,38,23,222,41,20,118,11,70,15,58,7,84,6,56
2047,128,Reg. Season Week 5,17,2,50,6,67100,Sunny,68,0,19025,19842,19930,21643,24340,23512,22,15,223,24,16,289,12,41,21,73,4,71,4,108
2047,129,Reg. Season Week 5,6,3,23,8,36800,Sunny,71,6,18207,20706,22487,23344,18449,21825,26,11,149,30,17,175,11,46,18,101,4,56,6,91
2047,130,Reg. Season Week 5,14,30,21,12,74400,Sunny,56,0,14826,17366,22512,23360,18362,16715,40,21,195,28,17,152,9,48,24,90,5,52,3,43
2047,131,Reg. Season Week 5,23,13,26,20,50500,Sunny,65,9,23263,16550,21625,21642,22657,20054,33,23,391,28,19,204,7,42,22,113,6,154,4,66
2047,132,Reg. Season Week 5,17,26,24,18,53700,Sunny,77,2,22457,21564,24176,22521,25187,17523,41,24,171,36,19,192,12,78,13,77,5,47,4,67
2047,133,Reg. Season Week 5,20,14,23,23,73300,Sunny,67,5,15661,18179,23340,23366,18423,24252,23,14,201,31,15,171,14,48,9,81,10,107,3,47
2047,134,Reg. Season Week 5,7,16,23,19,66600,Sunny,45,9,24913,19896,24181,23320,19197,21832,34,20,209,29,20,219,10,11,23,129,7,80,1,46
2047,135,Reg. Season Week 5,22,17,26,10,64700,Rain,68,8,22443,24947,21652,21663,22665,21786,39,29,254,32,19,188,10,68,15,81,7,111,6,73
2047,136,Reg. Season Week 5,10,21,3,24,79300,Sunny,43,1,18176,20722,24150,24200,24350,21751,34,19,178,42,21,228,12,31,9,23,7,78,5,84
2047,137,Reg. Season Week 5,17,22,9,11,59300,Sunny,68,0,19861,12365,20802,25021,17548,22615,37,21,192,24,12,98,18,130,13,64,6,83,8,87
2047,138,Reg. Season Week 5,33,27,24,15,89900,Rain,33,11,17378,16509,23316,24159,24367,25175,34,21,282,54,29,336,7,102,8,24,7,124,9,124
2047,139,Reg. Season Week 5,22,29,37,25,70500,Sunny,71,0,13229,19844,25002,23343,20919,18438,31,22,239,28,19,275,12,47,15,84,5,105,7,92
2047,140,Reg. Season Week 6,41,0,21,21,61200,Sunny,68,0,14026,18176,24204,18176,19269,21706,49,26,326,44,22,142,15,54,7,17,11,136,5,37
2047,141,Reg. Season Week 6,23,2,33,28,64400,Sunny,58,0,19025,20731,23350,24149,24340,20112,44,24,250,25,14,137,6,21,19,153,5,78,5,70
2047,142,Reg. Season Week 6,17,5,20,9,81600,Sunny,57,9,17371,18220,24183,21608,17566,21809,43,25,234,40,26,253,12,68,20,102,9,93,9,108
2047,143,Reg. Season Week 6,31,6,21,22,56600,Sunny,68,0,19842,19861,21643,22494,20972,23419,37,18,197,32,19,243,24,169,10,72,3,75,2,82
2047,144,Reg. Season Week 6,21,30,13,31,58500,Sunny,87,0,14826,19880,23329,23369,23473,22675,34,26,245,38,27,219,15,31,15,37,9,85,8,65
2047,145,Reg. Season Week 6,9,7,17,18,54400,Sunny,55,10,18229,21564,18436,22479,21827,24321,31,18,142,37,22,195,1,9,10,69,8,69,6,98
2047,146,Reg. Season Week 6,17,8,24,14,62100,Sunny,69,2,20706,20719,23344,23340,21825,18423,49,26,290,30,20,199,19,101,22,93,8,86,4,62
2047,147,Reg. Season Week 6,24,10,19,4,75200,Sunny,68,0,24947,14857,21663,19121,21786,21803,25,21,143,33,21,317,18,126,19,103,10,46,4,134
2047,148,Reg. Season Week 6,31,11,16,12,74400,Sunny,73,0,12365,17366,25021,23360,22615,23360,37,23,311,38,23,228,20,111,15,66,8,111,5,47
2047,149,Reg. Season Week 6,19,26,30,29,70600,Sunny,69,5,22457,13229,24176,23323,19221,20919,39,25,255,41,26,235,5,38,26,104,4,58,4,65
2047,150,Reg. Season Week 6,14,15,19,1,60000,Sunny,46,10,16509,18210,24159,23359,23504,20074,33,21,210,31,21,267,9,23,14,68,5,60,2,60
2047,151,Reg. Season Week 6,24,19,44,23,74300,Sunny,62,4,19896,18179,23320,23366,22589,15870,43,19,199,34,20,198,16,139,16,80,3,55,5,58
2047,152,Reg. Season Week 6,28,17,34,27,49400,Sunny,93,9,22443,17378,21652,25025,22665,24367,49,33,343,37,27,293,15,63,17,94,11,92,8,127
2047,153,Reg. Season Week 6,10,20,14,3,78000,Sunny,52,3,16550,18207,21642,25004,20909,18449,38,20,237,25,20,193,12,55,15,57,5,63,4,58
2047,154,Reg. Season Week 7,27,0,29,24,72600,Sunny,64,2,14026,20722,22491,24174,17595,21754,39,29,326,36,22,257,11,27,6,68,11,96,5,76
2047,155,Reg. Season Week 7,13,1,14,10,66000,Sunny,59,1,18210,24947,23359,21663,20072,21786,37,20,151,34,26,182,14,76,17,54,6,61,6,70
2047,156,Reg. Season Week 7,24,23,35,8,36600,Sunny,43,12,18179,20706,23366,23344,19231,21825,35,19,177,36,26,298,6,43,23,185,6,97,11,166
2047,157,Reg. Season Week 7,8,4,24,15,89900,Rain,32,5,14857,16509,19121,24159,21796,22680,30,21,209,36,22,221,13,12,22,63,5,60,8,68
2047,158,Reg. Season Week 7,15,30,34,2,74600,Sunny,41,2,14826,19025,23329,19930,23473,19930,22,15,222,31,20,217,12,65,30,143,10,135,5,53
2047,159,Reg. Season Week 7,0,11,27,6,67100,Sunny,68,0,12365,19842,25021,21643,22615,23512,37,20,257,30,18,198,16,59,23,163,7,113,3,53
2047,160,Reg. Season Week 7,20,12,26,22,56600,Sunny,68,0,17366,19861,23360,20802,21780,20802,39,19,175,32,21,220,18,133,15,63,3,43,5,59
2047,161,Reg. Season Week 7,34,13,28,16,72700,Sunny,45,0,23263,22460,21625,24181,22657,25116,35,21,286,29,18,208,23,80,11,71,4,128,6,107
2047,162,Reg. Season Week 7,7,17,18,5,35700,Sunny,70,0,22443,17371,21645,24183,22610,22677,25,12,204,34,20,201,13,61,15,88,3,93,5,75
2047,163,Reg. Season Week 7,3,20,38,19,67800,Sunny,45,3,18177,19896,23370,21620,23370,23516,12,6,62,20,16,192,11,28,15,105,3,31,5,89
2047,164,Reg. Season Week 7,13,21,19,29,76700,Sunny,64,0,18176,13229,21654,23323,24350,15888,40,22,214,31,17,268,7,36,13,112,7,71,6,114
2047,165,Reg. Season Week 7,20,25,28,7,62100,Sunny,68,4,19844,18229,19099,24155,19240,21827,29,21,163,34,23,244,7,42,14,51,8,80,8,72
2047,166,Reg. Season Week 7,16,27,20,9,81600,Sunny,53,10,17378,18220,25025,18220,24367,24307,39,20,229,36,21,148,12,78,8,68,7,81,5,43
2047,167,Reg. Season Week 7,13,28,21,31,57100,Sunny,54,0,16567,19880,24149,23369,20112,24324,33,19,181,26,20,181,10,29,17,108,8,68,5,53
2047,168,Reg. Season Week 8,17,23,12,3,79200,Rain,38,9,18179,18207,20775,25004,22597,18449,32,15,170,52,32,253,11,43,12,42,3,64,10,72
2047,169,Reg. Season Week 8,30,4,23,17,48500,Sunny,67,0,14857,22443,19121,21652,21803,24346,40,29,367,27,13,141,14,36,8,84,11,108,3,97
2047,170,Reg. Season Week 8,22,7,17,26,65700,Rain,69,13,18229,14838,24155,24176,20883,19266,39,26,231,22,11,147,15,74,10,42,5,64,4,76
2047,171,Reg. Season Week 8,34,9,13,1,60500,Sunny,57,11,18220,18210,21608,23359,21809,17536,33,23,317,13,9,106,17,76,9,34,10,168,7,61
2047,172,Reg. Season Week 8,10,31,27,6,67100,Sunny,68,0,23289,19842,23369,21643,22675,21643,31,16,182,27,17,210,14,61,21,87,9,140,4,105
2047,173,Reg. Season Week 8,19,11,17,30,24800,Sunny,56,4,12365,14826,21639,23329,22615,18362,49,28,375,39,23,222,11,39,15,70,8,138,6,127
2047,174,Reg. Season Week 8,16,12,26,2,74600,Sunny,57,6,17366,24120,23360,19930,20875,22592,27,17,182,27,16,188,22,66,18,77,4,58,3,71
2047,175,Reg. Season Week 8,19,13,27,14,62100,Sunny,71,4,23263,20719,21625,23340,18431,25040,37,25,247,34,20,239,19,106,28,117,1,69,3,59
2047,176,Reg. Season Week 8,27,15,20,5,39500,Sunny,68,0,16509,17371,18287,22475,24261,20015,35,24,372,29,18,237,23,63,12,45,4,104,6,100
2047,177,Reg. Season Week 8,30,16,30,8,35800,Sunny,53,7,22460,20706,24181,20706,18427,21825,43,27,236,49,29,425,25,133,2,21,3,69,7,124
2047,178,Reg. Season Week 8,28,18,24,21,64700,Sunny,68,0,21564,18176,21564,21654,23458,24350,40,26,366,51,30,355,2,23,5,40,9,138,5,95
2047,179,Reg. Season Week 8,23,24,20,25,70500,Sunny,67,0,20722,19844,20722,19099,23464,18438,42,30,328,33,21,250,6,41,6,65,5,96,6,86
2047,180,Reg. Season Week 8,31,28,34,22,56600,Sunny,68,0,16567,19861,24149,22494,20112,17548,39,28,347,41,25,352,22,34,10,45,11,115,8,120
2047,181,Reg. Season Week 8,13,29,20,0,60600,Sunny,73,0,13229,14026,23323,24204,21738,25129,38,21,180,35,22,207,16,71,19,57,8,61,4,61
2047,182,Reg. Season Week 9,13,1,34,5,35300,Sunny,45,0,18210,17371,23359,20780,20074,20780,41,20,206,29,16,177,6,27,20,113,7,79,1,38
2047,183,Reg. Season Week 9,8,23,26,16,72100,Sunny,66,0,18179,22460,20775,24181,20917,25116,42,23,230,24,14,150,12,70,22,108,4,58,6,55
2047,184,Reg. Season Week 9,10,4,17,9,81600,Sunny,64,2,14857,18220,14857,21608,21796,20123,37,27,217,31,19,217,5,42,19,102,6,72,4,87
2047,185,Reg. Season Week 9,17,7,16,24,78700,Rain,67,3,18229,20722,24155,24200,21827,21774,22,15,157,42,27,262,9,18,15,33,5,59,9,109
2047,186,Reg. Season Week 9,23,8,30,13,84900,Sunny,58,10,20706,23263,25016,21625,20095,20079,37,19,169,37,19,208,11,46,18,114,3,41,7,118
2047,187,Reg. Season Week 9,31,10,14,27,48800,Rain,85,5,24947,17378,21663,25025,23492,20098,26,17,243,42,27,278,21,147,14,118,4,88,8,99
2047,188,Reg. Season Week 9,22,31,19,2,74600,Sunny,50,10,19880,19025,23369,19930,22675,22681,44,27,286,47,27,366,18,49,15,26,9,127,5,110
2047,189,Reg. Season Week 9,3,14,17,20,49700,Sunny,56,1,20719,16550,23340,19113,19239,21788,42,28,218,27,20,212,11,32,20,66,4,45,4,43
2047,190,Reg. Season Week 9,24,15,31,17,51600,Sunny,51,0,16509,22443,16509,21652,22680,22665,52,28,287,31,19,277,2,10,16,56,6,110,5,129
2047,191,Reg. Season Week 9,23,19,16,3,79500,Sunny,30,7,19896,18207,23320,24168,22589,17624,28,17,144,36,26,217,28,125,9,123,3,45,8,82
2047,192,Reg. Season Week 9,14,18,45,25,70500,Sunny,74,0,21549,17399,22521,19099,24321,18438,32,19,194,24,14,152,12,70,16,85,10,101,6,95
2047,193,Reg. Season Week 9,24,21,13,26,66000,Sunny,79,10,18176,14838,24150,22466,19966,23533,34,18,180,38,22,254,12,133,8,40,6,72,7,112
2047,194,Reg. Season Week 9,26,22,30,30,24600,Sunny,59,7,19861,14826,22494,23329,17548,23473,36,20,196,49,26,330,10,59,13,16,3,45,12,179
2047,195,Reg. Season Week 9,16,28,31,12,74400,Sunny,77,0,16567,17366,24149,23360,20977,23360,30,19,218,28,17,247,12,33,27,117,5,83,4,95
2047,196,Reg. Season Week 10,13,2,31,22,56600,Sunny,68,0,19025,19861,19930,20802,24340,23419,52,31,305,28,19,152,11,35,23,108,6,91,5,53
2047,197,Reg. Season Week 10,13,3,20,13,84900,Sunny,56,1,18207,23263,24168,18276,17624,20079,46,22,248,31,22,236,11,73,9,26,7,111,8,98
2047,198,Reg. Season Week 10,27,5,24,27,50000,Sunny,67,2,17371,17378,24183,23316,17566,21771,42,26,295,33,17,177,13,55,27,119,13,187,4,52
2047,199,Reg. Season Week 10,31,6,26,28,64400,Sunny,52,0,19842,16567,21643,24149,23438,20112,29,17,231,34,19,203,33,235,16,70,7,69,7,103
2047,200,Reg. Season Week 10,38,8,22,19,70000,Sunny,36,1,20706,19896,25016,23320,21825,23320,27,18,187,47,23,298,15,139,11,37,7,69,5,72
2047,201,Reg. Season Week 10,35,9,28,10,71300,Sunny,55,3,18220,24947,21608,21663,24307,21786,32,22,251,36,21,150,19,135,12,77,3,61,8,90
2047,202,Reg. Season Week 10,13,31,16,11,59300,Sunny,68,0,19880,12365,23369,25021,22675,16712,37,25,195,50,31,272,19,47,13,58,6,60,4,69
2047,203,Reg. Season Week 10,9,26,23,0,58600,Sunny,58,12,14838,14026,24176,24204,19221,19269,42,27,216,40,22,183,11,59,16,92,7,111,7,83
2047,204,Reg. Season Week 10,10,14,21,16,72700,Sunny,63,0,20719,22460,23340,24181,19239,18427,47,28,208,23,13,201,15,40,18,80,6,73,2,79
2047,205,Reg. Season Week 10,19,17,44,1,54500,Sunny,38,1,22443,18210,21652,23359,17547,17536,43,23,236,24,22,229,10,63,14,54,8,64,9,60
2047,206,Reg. Season Week 10,0,20,24,23,74000,Sunny,55,5,16550,18179,21642,20775,24266,20917,38,16,85,32,16,172,6,44,15,92,1,21,6,48
2047,207,Reg. Season Week 10,17,25,22,21,68000,Sunny,68,0,17399,18176,18438,24150,23447,20082,34,24,221,38,23,187,1,24,12,65,6,58,6,68
2047,208,Reg. Season Week 10,19,24,17,18,56700,Sunny,41,2,20722,21549,24200,22521,21751,23458,29,19,186,45,28,253,21,91,11,58,4,76,7,62
2047,209,Reg. Season Week 10,24,29,17,7,62100,Sunny,44,1,13229,18229,23323,24155,20919,21827,34,22,196,41,22,317,16,95,11,21,6,75,4,69
2047,210,Reg. Season Week 11,36,5,33,10,70700,Sunny,46,4,17371,24947,20780,21663,22677,23492,55,28,341,39,23,204,12,127,25,189,10,176,8,100
2047,211,Reg. Season Week 11,31,30,19,6,67100,Sunny,68,0,14826,19842,22512,21643,23473,23438,31,22,259,33,21,181,10,38,22,170,8,88,3,53
2047,212,Reg. Season Week 11,30,9,27,15,89900,Sunny,47,10,18220,16509,21608,18287,21608,20891,45,23,260,48,25,273,21,130,16,102,4,59,9,111
2047,213,Reg. Season Week 11,16,12,12,31,61500,Sunny,52,0,17366,19880,23360,23369,20981,20863,31,19,225,43,28,259,19,42,13,40,8,94,8,59
2047,214,Reg. Season Week 11,20,13,3,23,74300,Sunny,45,2,23263,18179,21625,23366,20079,20917,31,18,296,38,23,220,14,91,10,56,3,95,4,56
2047,215,Reg. Season Week 11,12,14,27,19,70000,Sunny,33,5,20719,19896,23340,23320,21805,17562,25,18,106,37,21,204,21,69,13,108,5,42,2,49
2047,216,Reg. Season Week 11,10,16,41,3,78000,Sunny,39,6,14815,18207,23321,22487,25116,17624,22,14,99,33,22,233,8,23,7,40,6,32,4,60
2047,217,Reg. Season Week 11,14,18,21,29,79900,Sunny,59,3,21564,13229,22479,23323,22521,25153,30,19,284,33,24,293,12,41,16,96,6,88,7,116
2047,218,Reg. Season Week 11,17,20,30,8,36800,Snow,23,12,16550,20706,16550,22516,21788,21724,36,19,229,32,23,202,6,19,10,67,2,67,2,57
2047,219,Reg. Season Week 11,23,21,0,7,62100,Sunny,64,11,18176,18229,24150,24155,21791,24155,35,19,203,38,18,164,14,55,14,36,5,65,5,55
2047,220,Reg. Season Week 11,19,25,7,0,67700,Sunny,45,3,17399,14026,23343,14026,18438,17595,39,26,291,50,26,171,23,80,2,36,9,102,5,49
2047,221,Reg. Season Week 11,31,24,38,26,66000,Sunny,56,2,20722,14838,19902,24176,20929,24263,44,28,241,27,16,209,6,37,18,121,9,89,4,84
2047,222,Reg. Season Week 11,13,27,41,4,75300,Sunny,68,0,17378,14857,25025,19121,20004,21796,29,18,133,32,25,326,7,38,23,71,6,52,7,145
2047,223,Reg. Season Week 11,23,28,10,11,59300,Sunny,68,0,20731,22410,24149,21639,21769,24287,32,20,227,42,22,244,20,61,9,39,4,104,5,85
2047,224,Reg. Season Week 12,20,0,32,6,67100,Sunny,68,0,14026,19842,22491,21643,17595,20972,32,22,282,34,19,242,9,64,25,183,7,112,7,110
2047,225,Reg. Season Week 12,3,2,13,25,70500,Sunny,57,0,19025,17399,20119,23343,22681,23447,38,17,165,33,18,194,2,9,18,23,5,49,3,48
2047,226,Reg. Season Week 12,30,3,24,7,62100,Rain,50,16,18207,18229,22487,24155,17624,16786,28,20,177,51,26,325,12,129,8,27,4,91,6,138
2047,227,Reg. Season Week 12,26,23,13,5,37900,Sunny,53,0,18179,17371,20775,22475,20034,20015,24,16,225,49,26,274,9,44,14,66,2,67,5,88
2047,228,Reg. Season Week 12,16,4,23,12,74400,Sunny,61,0,14857,17366,19951,23360,21803,20126,29,20,238,36,19,208,11,57,16,95,6,107,4,55
2047,229,Reg. Season Week 12,45,8,38,10,69700,Sunny,39,10,20706,24947,25016,21663,24355,23492,34,26,320,41,28,312,17,105,14,88,4,76,6,85
2047,230,Reg. Season Week 12,17,9,24,13,84900,Sunny,41,1,18220,23263,21608,18276,21608,25092,43,23,216,39,26,249,10,34,12,55,4,72,6,64
2047,231,Reg. Season Week 12,10,11,23,17,51600,Sunny,64,0,22410,22443,21639,21645,24287,22665,37,23,141,28,19,169,15,136,14,70,3,44,8,106
2047,232,Reg. Season Week 12,13,26,27,30,23800,Sunny,50,6,14838,14826,14838,14826,19221,23473,34,21,219,42,32,340,12,58,5,17,5,72,9,112
2047,233,Reg. Season Week 12,16,15,20,20,50700,Sunny,48,7,16509,16550,18287,21642,23504,20054,46,26,180,29,20,210,10,63,16,84,2,42,7,102
2047,234,Reg. Season Week 12,17,19,24,29,80900,Sunny,48,4,19896,13229,19896,23323,22589,20919,39,26,251,27,23,303,4,85,28,63,3,71,7,130
2047,235,Reg. Season Week 12,23,18,17,16,72700,Sunny,52,0,21564,14815,22479,24181,24321,19197,40,24,241,44,27,291,11,28,10,46,6,88,7,76
2047,236,Reg. Season Week 12,23,21,20,14,62100,Sunny,83,3,22403,20719,24150,23340,24350,21805,35,19,248,37,24,246,21,65,16,43,5,120,8,120
2047,237,Reg. Season Week 12,13,22,10,24,80800,Sunny,56,5,19861,20722,20802,24200,23419,21774,41,23,185,44,23,170,12,42,14,73,6,59,4,44
2047,238,Reg. Season Week 12,24,27,30,31,55800,Sunny,68,0,17378,19880,23316,23369,24367,22675,33,16,130,33,22,257,14,124,20,119,5,65,7,119
2047,239,Reg. Season Week 12,10,28,14,1,58300,Rain,66,5,20731,18210,24149,23359,20977,20072,30,23,184,33,18,161,13,23,20,74,8,77,4,48
2047,240,Reg. Season Week 13,20,3,3,6,67100,Sunny,68,0,18207,19842,24168,21643,17624,23438,35,19,206,18,9,88,18,65,19,71,8,92,3,40
2047,241,Reg. Season Week 13,20,30,23,23,74300,Sunny,52,7,14826,18179,23329,20775,23473,15870,41,20,175,54,27,281,11,41,16,140,6,55,6,91
2047,242,Reg. Season Week 13,20,9,28,0,68600,Sunny,46,1,18220,14026,18220,22491,21809,19269,37,23,221,37,20,189,5,37,14,56,11,124,4,62
2047,243,Reg. Season Week 13,17,10,14,26,64900,Rain,49,4,24947,22457,23314,22466,23492,24176,32,22,144,29,17,178,13,84,8,50,6,58,4,49
