Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Rushing Yards Allowed,17,9,100,2033,17,20
Rushing Yards Allowed,17,10,100,2064,17,0
Rushing Yards Allowed,17,11,104,2060,17,1
Rushing Yards Allowed,17,12,108,2049,17,18
Rushing Yards Allowed,17,13,111,2065,17,18
Rushing Yards Allowed,17,14,114,2049,17,24
Rushing Yards Allowed,17,15,115,2033,17,26
Rushing Yards Allowed,17,16,117,2045,17,21
Rushing Yards Allowed,17,17,121,2020,17,7
Rushing Yards Allowed,17,18,128,2057,17,29
Rushing Yards Allowed,17,19,129,2062,17,1
Rushing Yards Allowed,17,20,135,2045,17,27
Rushing Yards Allowed,17,21,148,2053,17,27
Rushing Yards Allowed,17,22,151,2024,17,7
Rushing Yards Allowed,17,23,155,2039,17,10
Rushing Yards Allowed,17,24,169,2036,17,18
Rushing Yards Allowed,17,25,170,2055,17,24
Rushing Yards Allowed,17,26,172,2065,17,15
Rushing Yards Allowed,17,27,173,2036,17,4
Total Yards,17,0,497,2033,17,20
Total Yards,17,1,482,2033,17,24
Total Yards,17,2,473,2064,17,1
Total Yards,17,3,464,2033,17,18
Total Yards,17,4,412,2024,17,7
Total Yards,17,5,400,2055,17,24
Total Yards,17,6,392,2049,17,31
Total Yards,17,7,389,2024,17,18
Total Yards,17,8,386,2049,17,18
Total Yards,17,9,366,2033,17,26
Total Yards,17,10,366,2049,17,15
Total Yards,17,11,341,2045,17,21
Total Yards,17,12,341,2056,17,27
Total Yards,17,13,339,2045,17,24
Total Yards,17,14,337,2053,17,27
Total Yards,17,15,328,2065,17,18
Total Yards,17,16,320,2039,17,10
Total Yards,17,17,317,2045,17,27
Total Yards,17,18,297,2036,17,18
Total Yards,17,19,278,2036,17,4
Total Yards,17,20,278,2045,17,19
Total Yards,17,21,278,2062,17,1
Total Yards,17,22,270,2057,17,29
Total Yards,17,23,267,2064,17,0
Total Yards,17,24,255,2020,17,7
Total Yards,17,25,241,2065,17,15
Total Yards,17,26,196,2049,17,24
Total Yards,17,27,186,2060,17,1
Total Yards Allowed,17,0,204,2064,17,1
Total Yards Allowed,17,1,238,2024,17,7
Total Yards Allowed,17,2,276,2057,17,29
Total Yards Allowed,17,3,283,2053,17,27
Total Yards Allowed,17,4,284,2033,17,26
Total Yards Allowed,17,5,292,2045,17,24
Total Yards Allowed,17,6,298,2060,17,1
Total Yards Allowed,17,7,304,2064,17,0
Total Yards Allowed,17,8,314,2045,17,21
Total Yards Allowed,17,9,321,2024,17,18
Total Yards Allowed,17,10,324,2033,17,18
Total Yards Allowed,17,11,329,2055,17,24
Total Yards Allowed,17,12,339,2049,17,31
Total Yards Allowed,17,13,349,2039,17,10
Total Yards Allowed,17,14,363,2020,17,7
Total Yards Allowed,17,15,363,2056,17,27
Total Yards Allowed,17,16,373,2049,17,18
Total Yards Allowed,17,17,377,2045,17,27
Total Yards Allowed,17,18,386,2065,17,15
Total Yards Allowed,17,19,392,2045,17,19
Total Yards Allowed,17,20,397,2033,17,24
Total Yards Allowed,17,21,398,2049,17,24
Total Yards Allowed,17,22,419,2036,17,4
Total Yards Allowed,17,23,424,2033,17,20
Total Yards Allowed,17,24,426,2049,17,15
Total Yards Allowed,17,25,439,2062,17,1
Total Yards Allowed,17,26,470,2065,17,18
Total Yards Allowed,17,27,471,2036,17,18
Pass Attempts,17,0,52,2055,17,24
Pass Attempts,17,1,48,2053,17,27
Pass Attempts,17,2,47,2057,17,29
Pass Attempts,17,3,46,2024,17,7
Pass Attempts,17,4,43,2056,17,27
Pass Attempts,17,5,42,2049,17,31
Pass Attempts,17,6,41,2065,17,18
Pass Attempts,17,7,40,2036,17,4
Pass Attempts,17,8,39,2045,17,21
Pass Attempts,17,9,38,2060,17,1
Pass Attempts,17,10,38,2064,17,1
Pass Attempts,17,11,37,2033,17,18
Pass Attempts,17,12,37,2033,17,20
Pass Attempts,17,13,37,2045,17,24
Pass Attempts,17,14,37,2045,17,19
Pass Attempts,17,15,37,2062,17,1
Pass Attempts,17,16,36,2020,17,7
Pass Attempts,17,17,35,2039,17,10
Pass Attempts,17,18,34,2049,17,15
Pass Attempts,17,19,33,2036,17,18
Pass Attempts,17,20,32,2064,17,0
Pass Attempts,17,21,30,2024,17,18
Pass Attempts,17,22,30,2033,17,24
Pass Attempts,17,23,30,2065,17,15
Pass Attempts,17,24,28,2033,17,26
Pass Attempts,17,25,27,2049,17,18
Pass Attempts,17,26,27,2049,17,24
Pass Attempts,17,27,25,2045,17,27
Rush Attempts,17,0,36,2033,17,20
Rush Attempts,17,1,35,2033,17,18
Rush Attempts,17,2,35,2033,17,26
Rush Attempts,17,3,35,2064,17,1
Rush Attempts,17,4,31,2024,17,18
Rush Attempts,17,5,31,2036,17,18
Rush Attempts,17,6,29,2056,17,27
Rush Attempts,17,7,28,2039,17,10
Rush Attempts,17,8,27,2045,17,21
Rush Attempts,17,9,27,2049,17,15
Rush Attempts,17,10,27,2049,17,24
Rush Attempts,17,11,26,2045,17,27
Rush Attempts,17,12,26,2064,17,0
Rush Attempts,17,13,25,2033,17,24
Rush Attempts,17,14,25,2045,17,24
Rush Attempts,17,15,24,2049,17,31
Rush Attempts,17,16,23,2036,17,4
Rush Attempts,17,17,22,2049,17,18
Rush Attempts,17,18,21,2024,17,7
Rush Attempts,17,19,21,2045,17,19
Rush Attempts,17,20,21,2057,17,29
Rush Attempts,17,21,21,2065,17,18
Rush Attempts,17,22,20,2055,17,24
Rush Attempts,17,23,20,2060,17,1
Rush Attempts,17,24,19,2020,17,7
Rush Attempts,17,25,17,2053,17,27
Rush Attempts,17,26,17,2062,17,1
Rush Attempts,17,27,15,2065,17,15
Points Scored,18,0,40,2065,18,17
Points Scored,18,1,31,2031,18,7
Points Scored,18,2,31,2038,18,0
Points Scored,18,3,31,2062,18,0
Points Scored,18,4,28,2026,18,27
Points Scored,18,5,28,2029,18,10
Points Scored,18,6,28,2061,18,9
Points Scored,18,7,28,2066,18,27
Points Scored,18,8,27,2061,18,0
Points Scored,18,9,24,2024,18,17
Points Scored,18,10,24,2033,18,17
Points Scored,18,11,24,2038,18,15
Points Scored,18,12,24,2063,18,7
Points Scored,18,13,23,2031,18,26
Points Scored,18,14,21,2036,18,17
Points Scored,18,15,21,2041,18,5
Points Scored,18,16,21,2066,18,10
Points Scored,18,17,20,2026,18,26
Points Scored,18,18,19,2030,18,26
Points Scored,18,19,17,2046,18,0
Points Scored,18,20,15,2040,18,4
Points Scored,18,21,14,2035,18,1
Points Scored,18,22,13,2028,18,10
Points Scored,18,23,13,2063,18,10
Points Scored,18,24,13,2065,18,10
Points Scored,18,25,13,2067,18,15
Points Scored,18,26,10,2049,18,17
Points Scored,18,27,9,2028,18,4
Points Scored,18,28,9,2037,18,24
Points Scored,18,29,7,2032,18,1
Points Allowed,18,0,3,2028,18,10
Points Allowed,18,1,13,2026,18,27
Points Allowed,18,2,14,2065,18,17
Points Allowed,18,3,16,2037,18,24
Points Allowed,18,4,20,2028,18,4
Points Allowed,18,5,20,2035,18,1
Points Allowed,18,6,20,2066,18,27
Points Allowed,18,7,21,2031,18,7
Points Allowed,18,8,21,2032,18,1
Points Allowed,18,9,21,2061,18,0
Points Allowed,18,10,21,2063,18,7
Points Allowed,18,11,22,2038,18,0
Points Allowed,18,12,22,2067,18,15
Points Allowed,18,13,24,2031,18,26
Points Allowed,18,14,24,2036,18,17
Points Allowed,18,15,26,2066,18,10
Points Allowed,18,16,27,2026,18,26
Points Allowed,18,17,27,2030,18,26
Points Allowed,18,18,27,2033,18,17
Points Allowed,18,19,27,2041,18,5
Points Allowed,18,20,27,2046,18,0
Points Allowed,18,21,30,2040,18,4
Points Allowed,18,22,30,2065,18,10
Points Allowed,18,23,31,2038,18,15
Points Allowed,18,24,31,2061,18,9
Points Allowed,18,25,34,2029,18,10
Points Allowed,18,26,34,2062,18,0
Points Allowed,18,27,38,2049,18,17
Points Allowed,18,28,45,2063,18,10
Points Allowed,18,29,50,2024,18,17
Passing Yards,18,0,359,2065,18,17
Passing Yards,18,1,321,2036,18,17
Passing Yards,18,2,319,2061,18,0
Passing Yards,18,3,312,2029,18,10
Passing Yards,18,4,308,2031,18,7
Passing Yards,18,5,304,2040,18,4
Passing Yards,18,6,300,2061,18,9
Passing Yards,18,7,295,2028,18,10
Passing Yards,18,8,286,2030,18,26
Passing Yards,18,9,279,2049,18,17
Passing Yards,18,10,274,2037,18,24
Passing Yards,18,11,264,2031,18,26
Passing Yards,18,12,252,2026,18,26
Passing Yards,18,13,249,2033,18,17
Passing Yards,18,14,238,2028,18,4
Passing Yards,18,15,235,2066,18,10
Passing Yards,18,16,233,2024,18,17
Passing Yards,18,17,227,2065,18,10
Passing Yards,18,18,223,2066,18,27
Passing Yards,18,19,222,2038,18,0
Passing Yards,18,20,215,2063,18,7
Passing Yards,18,21,211,2032,18,1
Passing Yards,18,22,203,2067,18,15
Passing Yards,18,23,174,2063,18,10
Passing Yards,18,24,162,2046,18,0
Passing Yards,18,25,152,2035,18,1
Passing Yards,18,26,146,2038,18,15
Passing Yards,18,27,144,2062,18,0
Passing Yards,18,28,113,2026,18,27
Passing Yards,18,29,109,2041,18,5
Passing Yards Allowed,18,0,123,2028,18,10
Passing Yards Allowed,18,1,167,2067,18,15
Passing Yards Allowed,18,2,184,2037,18,24
Passing Yards Allowed,18,3,214,2065,18,10
Passing Yards Allowed,18,4,214,2066,18,27
Passing Yards Allowed,18,5,216,2026,18,27
Passing Yards Allowed,18,6,222,2063,18,7
Passing Yards Allowed,18,7,224,2030,18,26
Passing Yards Allowed,18,8,228,2041,18,5
Passing Yards Allowed,18,9,230,2065,18,17
Passing Yards Allowed,18,10,233,2028,18,4
Passing Yards Allowed,18,11,238,2049,18,17
Passing Yards Allowed,18,12,240,2061,18,0
Passing Yards Allowed,18,13,249,2040,18,4
Passing Yards Allowed,18,14,250,2035,18,1
Passing Yards Allowed,18,15,257,2036,18,17
Passing Yards Allowed,18,16,259,2033,18,17
Passing Yards Allowed,18,17,266,2024,18,17
Passing Yards Allowed,18,18,266,2029,18,10
Passing Yards Allowed,18,19,274,2046,18,0
Passing Yards Allowed,18,20,281,2031,18,7
Passing Yards Allowed,18,21,281,2032,18,1
Passing Yards Allowed,18,22,293,2062,18,0
Passing Yards Allowed,18,23,294,2061,18,9
Passing Yards Allowed,18,24,298,2026,18,26
Passing Yards Allowed,18,25,300,2066,18,10
Passing Yards Allowed,18,26,315,2038,18,0
Passing Yards Allowed,18,27,327,2063,18,10
Passing Yards Allowed,18,28,351,2031,18,26
Passing Yards Allowed,18,29,375,2038,18,15
Rushing Yards,18,0,231,2062,18,0
Rushing Yards,18,1,188,2063,18,7
Rushing Yards,18,2,171,2026,18,27
Rushing Yards,18,3,169,2036,18,17
Rushing Yards,18,4,168,2028,18,10
Rushing Yards,18,5,158,2026,18,26
Rushing Yards,18,6,157,2066,18,10
Rushing Yards,18,7,142,2031,18,7
Rushing Yards,18,8,137,2038,18,0
Rushing Yards,18,9,124,2031,18,26
Rushing Yards,18,10,116,2061,18,0
Rushing Yards,18,11,116,2066,18,27
Rushing Yards,18,12,114,2041,18,5
Rushing Yards,18,13,111,2030,18,26
Rushing Yards,18,14,111,2065,18,17
Rushing Yards,18,15,110,2029,18,10
Rushing Yards,18,16,108,2049,18,17
Rushing Yards,18,17,104,2032,18,1
Rushing Yards,18,18,95,2046,18,0
Rushing Yards,18,19,94,2024,18,17
Rushing Yards,18,20,93,2063,18,10
Rushing Yards,18,21,89,2065,18,10
Rushing Yards,18,22,89,2067,18,15
Rushing Yards,18,23,85,2040,18,4
Rushing Yards,18,24,81,2061,18,9
Rushing Yards,18,25,79,2033,18,17
Rushing Yards,18,26,75,2035,18,1
Rushing Yards,18,27,75,2037,18,24
Rushing Yards,18,28,71,2028,18,4
Rushing Yards,18,29,54,2038,18,15
Rushing Yards Allowed,18,0,46,2036,18,17
Rushing Yards Allowed,18,1,62,2031,18,26
Rushing Yards Allowed,18,2,73,2026,18,26
Rushing Yards Allowed,18,3,75,2028,18,10
Rushing Yards Allowed,18,4,80,2046,18,0
Rushing Yards Allowed,18,5,81,2040,18,4
Rushing Yards Allowed,18,6,94,2038,18,0
Rushing Yards Allowed,18,7,96,2035,18,1
Rushing Yards Allowed,18,8,103,2066,18,27
Rushing Yards Allowed,18,9,109,2065,18,17
Rushing Yards Allowed,18,10,117,2038,18,15
Rushing Yards Allowed,18,11,123,2024,18,17
Rushing Yards Allowed,18,12,132,2037,18,24
Rushing Yards Allowed,18,13,134,2032,18,1
Rushing Yards Allowed,18,14,134,2063,18,7
Rushing Yards Allowed,18,15,135,2026,18,27
Rushing Yards Allowed,18,16,136,2061,18,0
Rushing Yards Allowed,18,17,136,2066,18,10
Rushing Yards Allowed,18,18,148,2049,18,17
Rushing Yards Allowed,18,19,152,2029,18,10
Rushing Yards Allowed,18,20,154,2030,18,26
Rushing Yards Allowed,18,21,162,2031,18,7
Rushing Yards Allowed,18,22,162,2062,18,0
Rushing Yards Allowed,18,23,164,2041,18,5
Rushing Yards Allowed,18,24,170,2063,18,10
Rushing Yards Allowed,18,25,182,2065,18,10
Rushing Yards Allowed,18,26,207,2067,18,15
Rushing Yards Allowed,18,27,218,2028,18,4
Rushing Yards Allowed,18,28,220,2033,18,17
Rushing Yards Allowed,18,29,253,2061,18,9
Total Yards,18,0,471,2036,18,17
Total Yards,18,1,470,2065,18,17
Total Yards,18,2,463,2028,18,10
Total Yards,18,3,429,2031,18,7
Total Yards,18,4,429,2061,18,0
Total Yards,18,5,422,2029,18,10
Total Yards,18,6,394,2063,18,7
Total Yards,18,7,392,2026,18,26
Total Yards,18,8,387,2030,18,26
Total Yards,18,9,383,2066,18,10
Total Yards,18,10,380,2061,18,9
Total Yards,18,11,379,2040,18,4
Total Yards,18,12,373,2049,18,17
Total Yards,18,13,370,2062,18,0
Total Yards,18,14,366,2031,18,26
Total Yards,18,15,347,2038,18,0
Total Yards,18,16,339,2037,18,24
Total Yards,18,17,324,2033,18,17
Total Yards,18,18,321,2024,18,17
Total Yards,18,19,316,2065,18,10
Total Yards,18,20,308,2066,18,27
Total Yards,18,21,307,2028,18,4
Total Yards,18,22,294,2032,18,1
Total Yards,18,23,279,2026,18,27
Total Yards,18,24,274,2067,18,15
Total Yards,18,25,244,2063,18,10
Total Yards,18,26,228,2046,18,0
Total Yards,18,27,205,2041,18,5
Total Yards,18,28,203,2035,18,1
Total Yards,18,29,194,2038,18,15
Total Yards Allowed,18,0,181,2028,18,10
Total Yards Allowed,18,1,268,2037,18,24
Total Yards Allowed,18,2,297,2036,18,17
Total Yards Allowed,18,3,306,2066,18,27
Total Yards Allowed,18,4,326,2040,18,4
Total Yards Allowed,18,5,328,2065,18,17
Total Yards Allowed,18,6,336,2026,18,27
Total Yards Allowed,18,7,338,2046,18,0
Total Yards Allowed,18,8,346,2026,18,26
Total Yards Allowed,18,9,346,2035,18,1
Total Yards Allowed,18,10,350,2063,18,7
Total Yards Allowed,18,11,358,2067,18,15
Total Yards Allowed,18,12,376,2041,18,5
Total Yards Allowed,18,13,376,2061,18,0
Total Yards Allowed,18,14,378,2030,18,26
Total Yards Allowed,18,15,379,2065,18,10
Total Yards Allowed,18,16,386,2049,18,17
Total Yards Allowed,18,17,389,2024,18,17
Total Yards Allowed,18,18,390,2038,18,0
Total Yards Allowed,18,19,393,2066,18,10
Total Yards Allowed,18,20,406,2031,18,26
Total Yards Allowed,18,21,408,2032,18,1
Total Yards Allowed,18,22,411,2029,18,10
Total Yards Allowed,18,23,429,2031,18,7
Total Yards Allowed,18,24,429,2062,18,0
Total Yards Allowed,18,25,443,2028,18,4
Total Yards Allowed,18,26,464,2033,18,17
Total Yards Allowed,18,27,487,2038,18,15
Total Yards Allowed,18,28,497,2063,18,10
Total Yards Allowed,18,29,542,2061,18,9
Pass Attempts,18,0,52,2040,18,4
Pass Attempts,18,1,51,2036,18,17
Pass Attempts,18,2,49,2024,18,17
Pass Attempts,18,3,48,2049,18,17
Pass Attempts,18,4,47,2029,18,10
Pass Attempts,18,5,44,2030,18,26
Pass Attempts,18,6,43,2046,18,0
Pass Attempts,18,7,41,2028,18,10
Pass Attempts,18,8,41,2037,18,24
Pass Attempts,18,9,41,2065,18,10
Pass Attempts,18,10,38,2067,18,15
Pass Attempts,18,11,37,2026,18,26
Pass Attempts,18,12,37,2038,18,15
Pass Attempts,18,13,37,2061,18,0
Pass Attempts,18,14,37,2061,18,9
Pass Attempts,18,15,36,2066,18,27
Pass Attempts,18,16,34,2031,18,26
Pass Attempts,18,17,31,2065,18,17
Pass Attempts,18,18,30,2028,18,4
Pass Attempts,18,19,30,2031,18,7
Pass Attempts,18,20,30,2032,18,1
Pass Attempts,18,21,30,2063,18,7
Pass Attempts,18,22,29,2035,18,1
Pass Attempts,18,23,29,2038,18,0
Pass Attempts,18,24,29,2041,18,5
Pass Attempts,18,25,29,2066,18,10
Pass Attempts,18,26,27,2033,18,17
Pass Attempts,18,27,27,2063,18,10
Pass Attempts,18,28,25,2062,18,0
Pass Attempts,18,29,18,2026,18,27
Rush Attempts,18,0,38,2028,18,10
Rush Attempts,18,1,35,2066,18,27
Rush Attempts,18,2,33,2026,18,27
Rush Attempts,18,3,33,2061,18,0
Rush Attempts,18,4,33,2062,18,0
Rush Attempts,18,5,31,2065,18,17
Rush Attempts,18,6,30,2063,18,7
Rush Attempts,18,7,29,2026,18,26
Rush Attempts,18,8,29,2031,18,7
Rush Attempts,18,9,28,2031,18,26
Rush Attempts,18,10,27,2029,18,10
Rush Attempts,18,11,27,2033,18,17
Rush Attempts,18,12,26,2038,18,0
Rush Attempts,18,13,26,2038,18,15
Rush Attempts,18,14,25,2049,18,17
Rush Attempts,18,15,25,2065,18,10
Rush Attempts,18,16,25,2066,18,10
Rush Attempts,18,17,23,2061,18,9
Rush Attempts,18,18,23,2067,18,15
Rush Attempts,18,19,22,2036,18,17
Rush Attempts,18,20,22,2063,18,10
Rush Attempts,18,21,21,2041,18,5
Rush Attempts,18,22,20,2035,18,1
Rush Attempts,18,23,19,2028,18,4
Rush Attempts,18,24,19,2032,18,1
Rush Attempts,18,25,19,2037,18,24
Rush Attempts,18,26,19,2040,18,4
Rush Attempts,18,27,18,2024,18,17
Rush Attempts,18,28,18,2030,18,26
Rush Attempts,18,29,15,2046,18,0
Points Scored,19,0,44,2069,19,11
Points Scored,19,1,38,2052,19,26
Points Scored,19,2,37,2047,19,6
Points Scored,19,3,35,2028,19,3
Points Scored,19,4,35,2029,19,16
Points Scored,19,5,34,2050,19,13
Points Scored,19,6,33,2029,19,20
Points Scored,19,7,33,2038,19,28
Points Scored,19,8,32,2047,19,11
Points Scored,19,9,31,2051,19,8
Points Scored,19,10,30,2051,19,12
Points Scored,19,11,30,2053,19,30
Points Scored,19,12,30,2065,19,23
Points Scored,19,13,29,2045,19,2
Points Scored,19,14,28,2052,19,8
Points Scored,19,15,27,2029,19,2
Points Scored,19,16,27,2050,19,7
Points Scored,19,17,26,2050,19,6
Points Scored,19,18,25,2041,19,23
Points Scored,19,19,24,2029,19,15
Points Scored,19,20,24,2045,19,13
Points Scored,19,21,24,2045,19,6
Points Scored,19,22,24,2052,19,2
Points Scored,19,23,23,2046,19,12
Points Scored,19,24,23,2047,19,30
Points Scored,19,25,23,2066,19,6
Points Scored,19,26,21,2028,19,28
Points Scored,19,27,21,2041,19,6
Points Scored,19,28,21,2064,19,13
Points Scored,19,29,21,2066,19,23
Points Scored,19,30,21,2067,19,13
Points Scored,19,31,20,2024,19,28
Points Scored,19,32,20,2035,19,20
Points Scored,19,33,20,2045,19,17
Points Scored,19,34,20,2052,19,20
Points Scored,19,35,20,2064,19,28
Points Scored,19,36,19,2051,19,4
Points Scored,19,37,19,2069,19,2
Points Scored,19,38,17,2041,19,5
Points Scored,19,39,17,2043,19,12
Points Scored,19,40,17,2053,19,11
Points Scored,19,41,17,2061,19,13
Points Scored,19,42,16,2042,19,2
Points Scored,19,43,15,2062,19,14
Points Scored,19,44,13,2038,19,16
Points Scored,19,45,13,2039,19,30
Points Scored,19,46,13,2042,19,22
Points Scored,19,47,12,2044,19,16
Points Scored,19,48,12,2047,19,9
Points Scored,19,49,10,2042,19,12
Points Scored,19,50,9,2035,19,14
Points Scored,19,51,9,2046,19,2
Points Scored,19,52,9,2055,19,22
Points Scored,19,53,3,2064,19,10
Points Allowed,19,0,2,2046,19,12
Points Allowed,19,1,6,2035,19,14
Points Allowed,19,2,7,2045,19,2
Points Allowed,19,3,9,2029,19,16
Points Allowed,19,4,9,2029,19,15
Points Allowed,19,5,9,2041,19,5
Points Allowed,19,6,10,2029,19,20
Points Allowed,19,7,10,2042,19,22
Points Allowed,19,8,10,2050,19,13
Points Allowed,19,9,10,2051,19,12
Points Allowed,19,10,13,2042,19,2
Points Allowed,19,11,13,2045,19,17
Points Allowed,19,12,13,2051,19,4
Points Allowed,19,13,13,2064,19,13
Points Allowed,19,14,15,2055,19,22
Points Allowed,19,15,16,2044,19,16
Points Allowed,19,16,16,2045,19,13
Points Allowed,19,17,16,2046,19,2
Points Allowed,19,18,16,2047,19,30
Points Allowed,19,19,16,2062,19,14
Points Allowed,19,20,17,2038,19,16
Points Allowed,19,21,17,2052,19,20
Points Allowed,19,22,17,2064,19,28
Points Allowed,19,23,17,2066,19,6
Points Allowed,19,24,18,2041,19,6
Points Allowed,19,25,20,2029,19,2
Points Allowed,19,26,20,2050,19,7
Points Allowed,19,27,20,2069,19,11
Points Allowed,19,28,21,2028,19,3
Points Allowed,19,29,22,2047,19,11
Points Allowed,19,30,23,2045,19,6
Points Allowed,19,31,23,2047,19,6
Points Allowed,19,32,23,2047,19,9
Points Allowed,19,33,23,2050,19,6
Points Allowed,19,34,23,2052,19,2
Points Allowed,19,35,24,2041,19,23
Points Allowed,19,36,24,2043,19,12
Points Allowed,19,37,24,2051,19,8
Points Allowed,19,38,24,2052,19,8
Points Allowed,19,39,24,2066,19,23
Points Allowed,19,40,24,2067,19,13
Points Allowed,19,41,27,2038,19,28
Points Allowed,19,42,27,2053,19,30
Points Allowed,19,43,27,2053,19,11
Points Allowed,19,44,27,2061,19,13
Points Allowed,19,45,30,2039,19,30
Points Allowed,19,46,31,2042,19,12
Points Allowed,19,47,31,2064,19,10
Points Allowed,19,48,34,2028,19,28
Points Allowed,19,49,34,2035,19,20
Points Allowed,19,50,35,2065,19,23
Points Allowed,19,51,39,2052,19,26
Points Allowed,19,52,40,2024,19,28
Points Allowed,19,53,41,2069,19,2
Passing Yards,19,0,359,2038,19,28
Passing Yards,19,1,348,2064,19,13
Passing Yards,19,2,347,2053,19,30
Passing Yards,19,3,341,2052,19,20
Passing Yards,19,4,338,2043,19,12
Passing Yards,19,5,330,2050,19,6
Passing Yards,19,6,323,2046,19,2
Passing Yards,19,7,315,2045,19,17
Passing Yards,19,8,310,2047,19,6
Passing Yards,19,9,292,2028,19,3
Passing Yards,19,10,290,2053,19,11
Passing Yards,19,11,290,2069,19,2
Passing Yards,19,12,288,2052,19,8
Passing Yards,19,13,283,2045,19,2
Passing Yards,19,14,275,2024,19,28
Passing Yards,19,15,273,2052,19,26
Passing Yards,19,16,272,2047,19,30
Passing Yards,19,17,269,2064,19,28
Passing Yards,19,18,268,2045,19,6
Passing Yards,19,19,261,2044,19,16
Passing Yards,19,20,258,2042,19,12
Passing Yards,19,21,245,2066,19,6
Passing Yards,19,22,242,2045,19,13
Passing Yards,19,23,242,2051,19,8
Passing Yards,19,24,238,2050,19,7
Passing Yards,19,25,234,2067,19,13
Passing Yards,19,26,234,2069,19,11
Passing Yards,19,27,232,2064,19,10
Passing Yards,19,28,227,2042,19,2
Passing Yards,19,29,226,2061,19,13
Passing Yards,19,30,223,2046,19,12
Passing Yards,19,31,223,2066,19,23
Passing Yards,19,32,220,2050,19,13
Passing Yards,19,33,217,2065,19,23
Passing Yards,19,34,216,2039,19,30
Passing Yards,19,35,216,2062,19,14
Passing Yards,19,36,209,2038,19,16
Passing Yards,19,37,208,2047,19,11
Passing Yards,19,38,207,2052,19,2
Passing Yards,19,39,203,2028,19,28
Passing Yards,19,40,199,2029,19,15
Passing Yards,19,41,198,2055,19,22
Passing Yards,19,42,188,2051,19,4
Passing Yards,19,43,184,2029,19,20
Passing Yards,19,44,180,2041,19,5
Passing Yards,19,45,159,2041,19,6
Passing Yards,19,46,154,2047,19,9
Passing Yards,19,47,147,2029,19,16
Passing Yards,19,48,147,2051,19,12
Passing Yards,19,49,146,2029,19,2
Passing Yards,19,50,146,2035,19,20
Passing Yards,19,51,144,2041,19,23
Passing Yards,19,52,141,2042,19,22
Passing Yards,19,53,118,2035,19,14
Passing Yards Allowed,19,0,110,2046,19,2
Passing Yards Allowed,19,1,129,2029,19,16
Passing Yards Allowed,19,2,130,2042,19,22
Passing Yards Allowed,19,3,147,2035,19,14
Passing Yards Allowed,19,4,147,2050,19,13
Passing Yards Allowed,19,5,152,2041,19,23
Passing Yards Allowed,19,6,161,2043,19,12
Passing Yards Allowed,19,7,179,2051,19,12
Passing Yards Allowed,19,8,180,2051,19,4
Passing Yards Allowed,19,9,181,2045,19,6
Passing Yards Allowed,19,10,182,2046,19,12
