Year,Team,Playoff_Performance,Average_Attendance,Percent_of_Capacity_(of_1000),TV_Contract_(all_money_is_in_thousands),Ticket_Revenue,Suite_Revenue,Salary_Cost,Bonuses,Concessions,Parking,Advertising,Staff_Cost,Maintenance,Stadium_Payments,Overall_Performance,Franchise_Value,Profit,Season_Tickets_Sold,Capacity,Top_Quarterback,Top_Rusher,Top_Receiver,Top_Tackler,Coach,Quarterback_Passing_Yardage,Rusher_Yardage,Receiver_Yardage,Tackles
2040,0,Champion,54100,772,121840,129310,51320,146970,139830,9750,5360,31180,27010,12840,0,38,1571730,28330,42600,70000,14026,17424,11763,15428,108,4259,741,761,89
2040,1,None,55500,792,121840,105210,52290,81530,231570,10410,4600,32860,22690,13160,0,12,1346330,-21740,45000,70000,18210,15716,10933,17125,208,2415,798,617,121
2040,2,None,69800,997,121840,184220,99050,143090,149040,25930,11440,64250,38190,16320,0,57,2089550,160090,65800,70000,16552,14913,15944,14754,332,2594,694,932,72
2040,3,None,77100,969,121840,173540,122340,83600,187390,17410,10180,50920,44500,12610,0,57,1778860,168130,63600,79500,14825,19113,12571,19633,385,3980,847,1339,94
2040,4,Conference,74600,989,121840,244960,118640,148270,158080,30250,17350,61140,42950,12620,0,68,1900700,232260,64100,75400,10668,14896,14247,19016,36,3000,615,642,82
2040,5,None,32900,539,121840,67340,54820,131680,182020,4640,3060,23990,27900,7950,0,16,1200120,-73860,27800,61000,14838,17409,15870,15606,319,2838,781,834,91
2040,6,None,66900,997,121840,242650,141850,157590,107930,35960,15460,82330,23960,10720,0,66,2162660,339890,61000,67100,14817,15723,18406,17142,157,2173,540,829,132
2040,7,None,61400,988,121840,171560,68230,95790,132690,14500,8610,59170,27050,13170,0,47,1529090,175210,55900,62100,16530,16625,16786,17984,81,1627,847,737,119
2040,8,None,52600,686,121840,91360,63410,131060,190050,12510,5990,27960,24160,11340,0,24,1471210,-33540,41300,76600,15685,17415,15058,16463,446,2561,901,852,101
2040,9,None,81400,997,121840,193010,128680,155840,154970,43080,12340,60690,48250,13810,0,57,2375880,186770,70600,81600,10688,15758,14158,17309,156,3790,749,1024,108
2040,10,None,71300,1000,121840,238330,138100,191460,106880,25810,6830,67730,54020,13430,0,57,2247940,232850,66500,71300,16520,16614,14194,14602,241,2181,796,805,129
2040,11,Won Conference,59300,1000,121840,270260,98430,124920,153360,23670,13790,79330,25490,12190,0,82,2406340,291360,59000,59300,12365,17455,11730,18912,21,3761,824,802,89
2040,12,Conference,74400,1000,121840,232470,126270,115200,176080,26010,14680,65370,50100,12510,0,70,2077370,232750,67000,74400,17366,18287,11761,19652,288,3138,742,760,80
2040,13,None,83900,988,121840,160850,95650,141560,122860,28990,12580,52270,51160,14940,0,47,1870240,141660,72400,84900,9857,18273,15901,13780,320,1801,704,705,94
2040,14,Wild Card,62100,1000,121840,147110,142890,155610,161590,16600,8680,63230,46810,13440,0,59,1839780,122900,59100,62100,14816,14082,14205,17298,244,3173,925,1127,101
2040,15,Wild Card,89900,1000,121840,213270,163020,136380,126700,58300,13050,71140,51310,14700,0,83,2339320,311530,87400,89900,16509,15733,15922,17957,365,3737,870,964,129
2040,16,None,72700,1000,121840,203620,106500,97740,204260,27670,12010,78930,30120,12310,0,61,2369780,206140,72500,72700,14815,14055,12542,18789,443,3679,804,929,93
2040,17,None,50900,986,121840,154410,127970,156860,131590,23240,8350,63850,43390,10610,0,48,1955530,157210,42800,51600,10679,16570,12534,18798,312,3150,769,994,110
2040,18,Wild Card,55300,975,121840,119170,68790,116860,208700,16980,7030,54800,38300,12150,0,41,1851960,12600,46600,56700,12329,16592,15861,15488,235,3369,1151,766,94
2040,19,None,52500,750,121840,84270,36520,164650,86950,9740,5260,32020,22850,13000,0,16,1440750,2200,46300,70000,12341,16596,11753,18029,432,3417,478,845,108
2040,20,Division,50500,996,121840,152700,112660,146860,142320,18360,8640,65620,62060,12740,0,60,1979900,115840,46900,50700,16550,16611,14224,15526,307,3745,879,965,91
2040,21,None,62700,893,121840,118750,61470,114100,193780,11920,5270,38220,22520,11150,0,20,1343280,15920,49400,70200,15661,14094,13372,19812,3,3441,502,739,102
2040,22,None,56500,998,121840,150680,80100,114630,166700,13000,10050,57340,34180,13270,0,35,1663110,104230,51700,56600,14030,19086,16729,13772,342,3289,1203,919,93
2040,23,None,69400,934,121840,121890,64970,132190,87750,20520,11960,49680,21660,10240,0,51,1596100,139020,55500,74300,8262,16603,17624,18814,82,3673,815,1332,116
2040,24,None,72800,900,121840,103260,76690,136460,152860,21310,8540,40650,44400,13280,15780,25,1535180,9510,58200,80800,13183,15744,15935,13752,313,2214,707,682,83
2040,25,None,69900,991,121840,144180,82100,99520,221640,22380,10190,56280,30330,12160,0,45,2004260,73320,59700,70500,17399,18282,15878,13821,605,3890,746,763,83
2040,26,Division,66000,1000,121840,149500,77440,135150,171530,12360,8600,61430,35610,13870,0,52,1791040,75010,64400,66000,8267,11575,13435,15438,502,3373,783,914,123
2040,27,None,54700,781,121840,76440,32400,86930,208990,13630,6530,31690,24320,11900,0,13,1480350,-49610,43700,70000,9875,11585,15872,13133,83,3496,696,1383,91
2040,28,None,64400,1000,121840,157280,93800,87730,200440,22950,13160,71020,31520,12610,0,37,1845870,147750,61900,64400,7380,12413,10059,18827,377,3315,859,759,86
2040,29,Division,82800,957,121840,117180,68530,81910,185340,27100,8740,41180,26550,13280,0,60,1900700,77490,61600,86500,13229,17446,15888,18976,141,3001,936,828,96
2040,30,Wild Card,56100,801,121840,115740,54510,137910,130100,15570,4470,32530,24370,12030,0,42,1471210,40250,42800,70000,14826,14044,15069,17976,286,3814,927,1206,90
2040,31,Division,64200,955,121840,149600,106120,91290,199290,14220,8740,45930,40170,10870,0,61,1772770,104830,49500,67200,14001,15726,13388,16277,30,3485,1253,1530,100
2039,0,Division,52100,744,119200,104080,53360,121390,143500,9930,5460,29780,26180,12280,0,46,1484040,24680,41500,70000,14026,14910,14194,15428,108,2255,595,1266,133
2039,1,None,57100,815,119200,108980,54200,113730,190740,10590,4680,33570,21800,12910,0,20,1364840,-7960,45900,70000,18210,14899,10933,18040,208,2054,514,617,115
2039,2,Wild Card,69900,998,119200,184450,101460,133240,140890,25540,11260,63540,52650,15930,0,65,1966800,162740,66100,70000,9054,14913,15944,16334,332,2777,865,730,69
2039,3,None,77200,971,119200,184680,138010,80240,208410,24640,11040,56150,67710,11820,0,54,1841640,165540,63900,79500,14825,15723,10887,15640,385,2495,640,1165,77
2039,4,Wild Card,73900,980,119200,191080,92590,166510,112640,23620,13540,56150,40990,11820,0,59,1746280,164220,61400,75400,14857,14896,14247,13752,36,2300,816,924,80
2039,5,None,33800,554,119200,67240,53990,142050,96840,4850,3140,25460,16760,7870,0,16,1138360,10360,30100,61000,14838,14838,17566,15606,252,2771,472,634,91
2039,6,None,66900,955,119200,144460,74570,135710,165980,20490,9490,47970,26870,14000,72160,30,1788000,1460,54700,70000,11540,16589,15869,13916,157,2566,485,923,94
2039,7,None,60900,980,119200,160070,65550,77370,221490,13600,8210,55900,24480,12530,0,44,1591320,86660,53900,62100,8264,14891,16744,17984,81,3294,605,562,118
2039,8,None,54100,706,119200,95410,65020,146740,169020,12870,6160,29490,21650,11260,0,24,1427420,-20520,43900,76600,15685,17415,15058,16463,446,2192,950,697,102
2039,9,Wild Card,81300,996,119200,204780,143280,128040,112700,46560,13340,61430,45780,13480,0,89,2246920,288590,70900,81600,10688,15758,10082,17131,156,3676,634,1173,111
2039,10,Conference,71200,998,119200,233250,131480,176220,69290,24880,6580,65730,49360,12850,0,77,1972760,273400,66500,71300,16520,13280,17565,14602,241,3833,975,1190,131
2039,11,None,69700,995,119200,127580,62660,118960,185580,15150,6480,44770,29180,14640,126540,35,2074080,-99060,58900,70000,12365,17455,13389,16449,21,3692,1196,905,75
2039,12,Division,74300,998,119200,237970,133520,90620,199370,27820,15700,63250,48390,12060,0,76,1752240,247020,66300,74400,17366,18287,16715,18846,288,2660,1175,632,69
2039,13,Champion,84800,998,119200,219040,134480,144390,151140,37630,15840,59490,49230,15380,0,82,2032360,225540,80300,84900,9857,16573,10930,13780,320,3151,818,486,105
2039,14,None,62000,998,119200,137700,134450,144060,125180,15470,7960,66180,33610,13440,0,46,1829720,164670,60700,62100,14816,14082,16722,12935,319,2861,447,701,125
2039,15,None,89800,998,119200,192050,151340,108200,212570,52580,11770,71760,71480,14480,0,63,2240960,191970,87900,89900,16509,15733,15922,15611,365,3788,1157,1062,92
2039,16,None,72600,998,119200,201470,106320,79500,251080,27190,11800,78000,32580,11990,0,57,2157520,168830,72300,72700,14815,14055,10892,11296,443,3864,941,1074,116
2039,17,Division,50300,974,119200,161620,137090,135220,134170,24420,11230,61280,38680,10150,0,72,1835680,196620,42300,51600,10679,16570,13396,18798,312,3802,877,801,102
2039,18,None,54700,964,119200,111930,67240,138120,122170,16470,6820,54040,41790,11810,0,43,1740320,61810,46600,56700,12329,16592,16670,17916,235,4124,685,837,105
2039,19,Wild Card,56900,812,119200,88520,38930,139090,116910,10580,5810,28590,28640,11960,0,38,1257560,-4970,44100,70000,12341,16596,11753,17947,432,3817,785,1600,93
2039,20,None,50300,992,119200,139030,105320,131200,150930,16480,7760,66780,49510,12510,0,46,2038320,110420,47900,50700,16550,16611,18434,16318,272,2104,670,633,93
2039,21,None,66200,943,119200,134710,70890,103700,156660,13400,7120,42460,69180,11580,0,23,1317160,46660,54300,70200,15661,16612,12540,14754,3,3318,763,521,76
2039,22,Conference,56300,994,119200,158540,84950,150550,61470,13680,10580,54140,44830,12630,0,66,1543640,171610,50700,56600,14030,17448,16729,16351,342,3336,756,867,88
2039,23,None,67300,905,119200,112440,62370,120100,171700,18760,11120,46640,18150,9720,0,39,1472120,50860,53500,74300,8262,14889,17624,15588,82,2628,796,1049,80
2039,24,None,72700,899,119200,103250,79050,136150,131580,21070,9590,40470,40400,13040,0,39,1621120,51460,58600,80800,5702,15754,15935,15601,313,3277,975,990,83
2039,25,None,68000,964,119200,140260,82960,113660,221020,21720,9730,56150,29030,11820,0,33,1871440,54490,60400,70500,17399,16614,15878,15488,605,3728,865,839,102
2039,26,None,66000,1000,119200,136910,71400,146000,69880,11420,7820,61750,26110,13740,0,55,1746280,152770,65700,66000,8267,11575,16700,15438,502,3453,1368,732,99
2039,27,None,54900,784,119200,73650,31590,74220,239030,13230,6330,30310,30740,11400,0,17,1412520,-81080,42500,70000,9875,11585,15872,13133,83,3638,609,892,123
2039,28,None,64400,1000,119200,149600,95000,104200,173150,22540,12930,70880,30440,12270,0,48,1925080,150090,62200,64400,7380,14884,10059,13972,377,3514,526,1246,85
2039,29,Won Conference,77600,897,119200,127800,68650,76900,222350,25000,8190,35050,21230,12080,0,49,1490000,51330,56000,86500,13229,17446,15888,18976,141,2950,1268,925,80
2039,30,Division,50900,727,119200,98400,45800,130830,143850,12120,3480,29490,24980,11260,0,37,1397620,-2430,40300,70000,14826,14044,15069,12095,286,3922,1515,816,106
2039,31,None,63200,940,119200,129730,94640,87520,237600,12440,7640,45130,25250,10520,0,45,1549600,47890,49400,67200,14001,15726,13388,16277,30,3895,1208,1316,100
2038,0,Wild Card,52100,744,117600,93290,46400,153320,89500,8680,4770,28390,23650,11720,0,43,1337700,22870,41100,70000,14026,14910,14194,15428,108,3664,1104,1077,96
2038,1,None,58000,828,117600,112770,56110,92660,130700,11010,4870,36000,28290,13120,0,29,1320060,73590,48100,70000,6544,16578,12523,18040,208,2831,620,945,111
2038,2,None,69900,998,117600,179340,102560,166240,90680,25330,11170,64010,37610,15670,0,62,2087400,189810,67500,70000,9054,14913,15944,13144,332,3546,638,826,79
2038,3,None,74300,934,117600,189260,135750,87480,209640,24580,10840,59530,64860,11940,0,45,1911000,163640,66800,79500,14825,15736,12571,15640,385,3329,752,916,131
2038,4,Division,72100,956,117600,203220,96760,152640,79870,24450,14250,54080,40460,11490,0,69,1699320,225900,59300,75400,10668,14896,14247,14776,36,3057,584,845,95
2038,5,None,31200,445,117600,56250,28860,143360,133410,4270,2480,17720,16560,10150,39600,8,1090740,-115900,28000,70000,14030,14922,15870,15606,252,2580,628,755,93
2038,6,None,66700,952,117600,146340,73260,143970,84350,20560,9360,47780,21290,13760,72160,44,1863960,79370,55000,70000,11540,16589,15869,17142,157,2778,551,842,131
2038,7,None,61900,996,117600,166320,68790,84700,235400,14190,8420,58640,29780,12550,0,38,1822800,71530,56100,62100,8264,13240,10026,12084,81,3434,813,553,121
2038,8,Division,57900,755,117600,104590,73010,149960,104920,14950,7160,29300,20330,11040,0,52,1393560,60360,44000,76600,10679,17415,15058,16463,446,2544,924,917,114
2038,9,Wild Card,80700,988,117600,189740,126600,125890,163700,40700,11840,60120,43240,13160,0,68,2181480,200610,69800,81600,10688,14906,10082,17191,156,3599,848,905,114
2038,10,None,71100,997,117600,225830,135650,147030,71920,24870,7890,66770,48720,12740,0,65,1916880,298200,67200,71300,12353,15750,15919,14796,241,3027,667,693,73
2038,11,None,68800,982,117600,128020,62130,147700,88070,14960,6390,45550,21470,14530,126540,32,2157960,-23660,59600,70000,12365,17455,13389,13904,83,3864,910,834,79
2038,12,None,73700,990,117600,207930,118200,129160,143340,24370,13760,60480,44880,11620,0,59,2081520,213340,65700,74400,14838,14045,16701,13758,288,3073,1488,951,101
2038,13,None,84800,998,117600,169420,110290,153630,136920,31330,13190,60470,46640,15260,0,62,2157960,149850,81100,84900,9857,13253,10930,13780,320,2866,733,847,130
2038,14,None,62100,1000,117600,134920,130300,158400,94750,14660,7660,63340,32140,12810,0,49,1781640,170380,59600,62100,14856,14082,14205,12935,319,2545,573,756,122
2038,15,Champion,89800,998,117600,233200,171650,134540,122100,60680,13580,67330,44750,13820,0,91,2257920,348830,85300,89900,16509,15733,11761,10433,365,4145,1028,1168,112
2038,16,Conference,69900,998,117600,156570,83240,95610,211690,28380,9150,57030,28710,14850,70780,60,2322600,30330,64900,70000,14815,14055,10892,11296,443,4033,1095,854,102
2038,17,None,50500,978,117600,149160,126440,113320,155190,22280,10240,62330,37340,10060,0,50,1963920,172140,42800,51600,4883,14083,10885,12113,312,3832,1196,937,93
2038,18,Division,56700,1000,117600,143900,98230,115720,163930,21870,8760,72060,35200,13200,0,64,2128560,134370,56500,56700,12329,16592,10852,16473,235,4324,676,837,94
2038,19,Division,55000,785,117600,84710,33950,128990,145720,9170,5040,27970,30820,11720,0,31,1187760,-38810,43400,70000,12341,13280,11753,12085,432,3404,649,1049,111
2038,20,None,50500,996,117600,138860,106560,127770,186560,16560,7790,67840,35630,12400,0,52,2128560,92850,48500,50700,16550,16611,10049,16318,272,3393,866,735,96
2038,21,None,64400,917,117600,133470,72830,90000,181410,13420,7010,46530,29290,11600,0,25,1296540,78560,56100,70200,5695,16612,13372,11270,274,2022,712,839,79
2038,22,Won Conference,56500,998,117600,202860,104640,107360,208250,20710,12280,67130,47620,12620,0,66,1963920,149370,54300,56600,8253,10740,11711,16351,342,3174,668,625,90
2038,23,None,68900,927,117600,115030,63730,120330,180350,19750,11520,48630,27500,9730,0,33,1399440,38350,55500,74300,8262,14889,9248,10644,82,3546,789,1003,96
2038,24,Conference,76400,945,117600,116080,86670,118070,116550,24100,10980,40810,39890,12810,0,58,1581720,108920,59000,80800,5702,15744,15935,11258,313,1625,670,776,107
2038,25,None,69100,980,117600,139930,83760,119080,168550,22060,9880,57100,60200,11710,0,30,1593480,70790,61000,70500,17399,16614,15878,13821,605,3578,670,997,80
2038,26,None,66000,1000,117600,134720,72400,106930,143590,11300,7740,61440,25790,13470,0,53,1734600,115420,65700,66000,8267,11575,8457,15422,502,2962,1401,658,106
2038,27,None,56100,801,117600,77640,31320,98830,182540,13350,6390,30120,23210,11170,0,27,1387680,-39330,43000,70000,9875,11585,15872,13752,244,3045,757,1415,115
2038,28,Wild Card,64400,1000,117600,155080,99880,75100,215210,24150,13850,67920,41460,11830,0,62,2016840,134880,61700,64400,7380,15748,10059,13972,377,3205,555,1060,98
2038,29,None,76600,885,117600,92890,53100,76450,260830,20100,6590,34940,29680,11720,0,26,1534680,-53460,55300,86500,13229,13229,12574,12968,141,3469,722,831,84
2038,30,None,50600,722,117600,95010,46440,133440,161650,12180,3500,30950,22710,11310,0,29,1299480,-23430,41600,70000,14826,14044,15069,14637,286,3707,699,824,93
2038,31,Wild Card,61100,909,117600,133300,100860,87570,168860,16770,7890,47260,35900,9720,0,55,1675800,121630,47800,67200,14001,15726,13388,16277,30,2984,1463,1336,105
2037,0,None,54400,777,116000,96290,49610,125540,130350,9070,4990,29400,20330,11630,0,33,1316600,19440,42700,70000,14026,14910,14194,15428,108,3693,1166,1696,104
2037,1,None,59800,854,116000,116120,60060,87840,211360,11220,4960,36250,20330,12870,0,28,1386200,12210,49200,70000,11508,14083,10933,12086,3,2216,1176,798,93
2037,2,None,69900,998,116000,174340,102250,122470,167300,24670,10880,62090,32000,15150,0,64,2163400,153310,65600,70000,14031,14090,10007,16334,332,3179,598,820,86
2037,3,None,78500,987,116000,189200,149090,89960,155560,25720,11340,59930,45870,11720,0,64,1989400,248170,67500,79500,14825,15736,10887,15640,377,3863,846,704,121
2037,4,Division,74000,981,116000,202120,97500,110530,173590,24360,14190,52750,40160,11040,0,67,1740000,171600,59300,75400,4103,15735,14247,16407,36,3354,834,895,88
2037,5,None,33600,480,116000,54340,28880,123450,174100,4540,2590,18340,30210,9770,39600,11,1235400,-152440,30400,70000,14030,11576,6745,13758,252,3276,610,576,89
2037,6,Division,67600,965,116000,151820,78300,140890,157900,21420,9920,44620,20350,12980,72160,47,1879200,17800,53200,70000,8271,14907,15869,13823,157,2729,693,726,103
2037,7,None,61900,996,116000,164040,69070,104300,187360,13900,8250,57750,29340,12180,0,52,1925600,95830,56100,62100,8264,13253,10094,12084,81,2430,845,607,125
2037,8,None,52700,687,116000,86480,61890,157490,100500,11920,5710,27950,47680,10550,0,28,1307900,-6270,43600,76600,12319,15772,15058,14628,446,2243,413,1121,119
2037,9,Won Conference,80500,986,116000,221180,142340,131850,129830,45060,14900,53450,41570,12080,0,85,1989400,277600,66500,81600,10688,15758,10082,9620,156,2994,970,736,78
2037,10,Wild Card,71100,997,116000,217610,127030,131740,59860,23740,7530,62770,66010,12060,0,78,1914000,285010,65900,71300,13984,15750,10921,14602,241,3579,536,1263,124
2037,11,Wild Card,69200,988,116000,128310,63260,113610,178350,14720,6290,44840,24970,14110,126540,40,2035800,-84160,59500,70000,12365,16579,11730,12975,83,3400,881,799,97
2037,12,None,74000,994,116000,205350,118160,104860,199630,24250,13690,60880,44240,11400,0,63,1989400,178200,66300,74400,14838,14045,11732,14606,288,2574,1330,765,82
2037,13,Wild Card,84800,998,116000,169000,110290,159060,96800,30490,12830,59200,46140,14740,0,72,2140200,181070,81100,84900,11540,14059,10930,13780,320,1970,718,1055,89
